Sood_zarar,Ravand_TF 15 min= ,Ravand_TF 1h= ,Ravand_TF 4h= ,Ravand_TF D= ,Ravand_Zstr_TF 15 min= ,Ravand_Zstr_TF 1h= ,Ravand_Zstr_TF 4h= ,Ravand_Zstr_TF D= ,PTL_signal 15 min= ,PTL_signal 1h= ,PTL_signal 4h= ,PTL_signal D= ,PTL_Status 15 min= ,PTL_Status 1h= ,PTL_Status 4h= ,PTL_Status D= ,RSI_Status 15 min= ,RSI_Status 1h= ,RSI_Status 4h= ,RSI_Status D= ,RSI 15 min= ,RSI 1h= ,RSI 4h= ,RSI D= ,MACD_Status 15 min= ,MACD_Status 1h= ,MACD_Status 4h= ,MACD_Status D= ,Stochastic_Status 15 min= ,Stochastic_Status 1h= ,Stochastic_Status 4h= ,Stochastic_Status D= 
7.81019802,Ravand_Transient Soodi To Nozooli,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand_Transient Soodi To Nozooli,Ravand_Transient Soodi To Nozooli,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,Buy Signa_StartSouod,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Neutral,Neutral,66.36746814,66.24177156,63.55252025,57.85792468,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Souod,Neutral,OB_Ehtiait_Nozool,Neutral,Neutral
2.23019802,Ravand Nozooli,Ravand Nozooli,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isNozooli,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Neutral,Neutral,35.96966329,56.03481561,62.79267098,59.49097166,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Ehtemale_Start_Nozool,Edame_Ravand_Souod,Neutral,OS_Ehtiait_Souod,Neutral,OB_Ehtiait_Nozool
-0.90980198,Ravand Nozooli,Ravand Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isNozooli,PTL_isNeutral,PTL_isSouodi,Neutral,Neutral,Neutral,Neutral,39.11047042,46.07279751,58.22386956,58.3765326,Ehtemale_Start_Nozool,Ehtemale_Start_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Souod,Neutral,Neutral,Neutral,Sell Signal
-3.58980198,Ravand Nozooli,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isNozooli,PTL_isNozooli,PTL_isSouodi,Neutral,Neutral,Neutral,Neutral,46.88257932,40.14112089,50.32889449,54.68357115,Edame_Ravand_Souod,Ehtemale_Start_Souod,Edame_Ravand_Nozool,Edame_Ravand_Souod,Neutral,Neutral,Buy Signa,Neutral
-2.26980198,Ravand Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isNeutral,PTL_isNozooli,PTL_isNeutral,Neutral,Neutral,Neutral,Neutral,49.49631303,41.5230105,45.19299295,52.00862278,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Neutral,Neutral,Neutral,Neutral
7.35019802,Ravand Nozooli,Ravand_Transient Soodi To Nozooli,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isSouodi,PTL_isSouodi,PTL_isNeutral,Neutral,OB_Ehtiait_Nozool,Neutral,Neutral,60.96815427,74.49055869,64.03054408,58.91710328,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Souod,Neutral,OB_Ehtiait_Nozool,OB_Ehtiait_Nozool,Buy Signa
-3.08980198,Ravand Soodi,Ravand Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isNeutral,PTL_isNeutral,PTL_isNeutral,Neutral,Neutral,Neutral,Neutral,58.27083079,49.15361893,53.25548983,55.27104304,Ehtemale_Start_Souod,Ehtemale_Start_Souod,Edame_Ravand_Nozool,Edame_Ravand_Souod,Neutral,Neutral,Buy Signa,Buy Signa
-0.26980198,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isNozooli,PTL_isSouodi,PTL_isNeutral,Neutral,Neutral,Neutral,Neutral,42.63375954,44.21579629,50.22309607,55.18084085,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Souod,Neutral,Neutral,Buy Signa,Sell Signal
4.78019802,Ravand Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isSouodi,PTL_isSouodi,PTL_isNeutral,Neutral,Neutral,Neutral,Neutral,56.97100814,67.78328184,61.51457431,59.37841312,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Souod,Neutral,OB_Ehtiait_Nozool,OB_Ehtiait_Nozool,Neutral
-3.18980198,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isSouodi,PTL_isNeutral,PTL_isNeutral,Neutral,Neutral,Neutral,Neutral,41.48917578,43.14520945,50.33506985,55.66093659,Ehtemale_Start_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Souod,Neutral,OS_Ehtiait_Souod,Neutral,Sell Signal
-8.75980198,Ravand Nozooli,Ravand Nozooli,Ravand Nozooli,Ravand Nozooli,Ravand Nozooli,Ravand Nozooli,Ravand Nozooli,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,Sell Signal_StartNozool,PTL_isNozooli,PTL_isNozooli,PTL_isNozooli,PTL_isNozooli,Neutral,OS_Ehtiait_Souod,Neutral,Neutral,32.72171845,24.7729152,33.09253042,47.16582884,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,OS_Ehtiait_Souod,OS_Ehtiait_Souod,OS_Ehtiait_Souod,Neutral
0.52019802,Ravand Soodi,Ravand Soodi,Ravand_Transient_Ravand_Mobham,Ravand_Transient Nozooli To Soodi,Ravand Soodi,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand_Transient Nozooli To Soodi,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isNeutral,PTL_isNozooli,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,65.6832605,52.23828423,41.71388988,48.13765243,Edame_Ravand_Souod,Ehtemale_Start_Souod,Ehtemale_Start_Souod,Edame_Ravand_Nozool,OB_Ehtiait_Nozool,Neutral,Neutral,OS_Ehtiait_Souod
8.56019802,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isNeutral,PTL_isSouodi,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,54.88319843,68.32644878,60.03496667,55.32390154,Ehtemale_Start_Souod,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Souod,Neutral,Neutral,OB_Ehtiait_Nozool,Neutral
13.54019802,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand_Transient Soodi To Nozooli,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand_Transient Soodi To Nozooli,Ravand_Transient Soodi To Nozooli,No_newSignal,No_newSignal,No_newSignal,Buy Signa_StartSouod,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,OB_Ehtiait_Nozool,OB_Ehtiait_Nozool,OB_Ehtiait_Nozool,Neutral,75.13117568,79.65331474,76.81168698,63.73361829,Ehtemale_Start_Nozool,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Souod,Sell Signal,OB_Ehtiait_Nozool,OB_Ehtiait_Nozool,Neutral
16.62019802,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand_Transient Soodi To Nozooli,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,Neutral,OB_Ehtiait_Nozool,OB_Ehtiait_Nozool,OB_Ehtiait_Nozool,62.70636232,77.66445378,85.59072088,71.33942523,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Souod,Neutral,Sell Signal,Sell Signal,OB_Ehtiait_Nozool
-0.28980198,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isNeutral,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,OB_Ehtiait_Nozool,OB_Ehtiait_Nozool,43.40965073,51.01385237,73.18658292,70.89935578,Ehtemale_Start_Souod,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Souod,Neutral,Sell Signal,Neutral,OB_Ehtiait_Nozool
5.78019802,Ravand Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,OB_Ehtiait_Nozool,OB_Ehtiait_Nozool,52.48432111,56.25701921,73.75726222,73.17476338,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Souod,Neutral,Neutral,Neutral,Buy Signa
-1.23980198,Ravand Soodi,Ravand Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Neutral,OB_Ehtiait_Nozool,52.57505737,49.4857119,66.21032475,72.43429261,Edame_Ravand_Souod,Ehtemale_Start_Souod,Edame_Ravand_Nozool,Edame_Ravand_Souod,Neutral,Neutral,Neutral,OB_Ehtiait_Nozool
8.13019802,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand_Transient Soodi To Nozooli,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand_Transient Soodi To Nozooli,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isNeutral,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Neutral,OB_Ehtiait_Nozool,46.32942268,60.01127965,69.29687549,75.62446465,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Souod,Buy Signa,OS_Ehtiait_Souod,Neutral,OB_Ehtiait_Nozool
-2.39980198,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isNozooli,PTL_isNeutral,PTL_isSouodi,Neutral,Neutral,Neutral,OB_Ehtiait_Nozool,44.50649016,46.53224598,59.06892561,72.76063763,Ehtemale_Start_Souod,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Souod,Buy Signa,Neutral,Buy Signa,Neutral
-3.31980198,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isNozooli,PTL_isNozooli,PTL_isSouodi,Neutral,Neutral,Neutral,Neutral,49.53541457,43.66079326,50.64250291,68.99408919,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Nozool,Ehtemale_Start_Nozool,Neutral,Buy Signa,Neutral,Neutral
2.66019802,Ravand Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isSouodi,PTL_isNeutral,PTL_isSouodi,Neutral,Neutral,Neutral,Exit_OB_Signal_Nozool,46.82181895,54.06403553,56.3192446,69.94391615,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Neutral,Neutral,Sell Signal,Buy Signa
4.50019802,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Neutral,OB_Ehtiait_Nozool,56.26529851,66.30573048,66.65494408,72.22146424,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Souod,Ehtemale_Start_Nozool,Neutral,Buy Signa,Buy Signa,Neutral
2.21019802,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Neutral,OB_Ehtiait_Nozool,54.07019687,60.4258607,62.1374554,73.18012277,Edame_Ravand_Nozool,Ehtemale_Start_Nozool,Edame_Ravand_Souod,Ehtemale_Start_Nozool,Neutral,Neutral,Buy Signa,Neutral
-3.71980198,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isNeutral,PTL_isNozooli,PTL_isSouodi,Neutral,Neutral,Neutral,Neutral,56.98203852,49.12806145,51.51808608,68.24255126,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Neutral,Buy Signa,Neutral,Sell Signal
-5.15980198,Ravand Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isNeutral,PTL_isNozooli,PTL_isNeutral,Neutral,Neutral,Neutral,Neutral,56.58003327,43.24567226,43.44527539,62.33339789,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Neutral,Neutral,Neutral,Neutral
-3.25980198,Ravand Soodi,Ravand Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isNozooli,PTL_isNozooli,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,52.29388182,43.12052114,39.11541634,58.51662091,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Sell Signal,Neutral,Neutral,OS_Ehtiait_Souod
-1.92980198,Ravand Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isNozooli,PTL_isNozooli,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,49.40427946,42.12003351,38.88178835,56.44750662,Edame_Ravand_Souod,Edame_Ravand_Souod,Ehtemale_Start_Souod,Edame_Ravand_Nozool,Neutral,Neutral,Buy Signa,Buy Signa
-0.78980198,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isNozooli,PTL_isNeutral,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,38.75056258,41.03401609,38.09040942,55.30549679,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Neutral,Sell Signal,Neutral,OS_Ehtiait_Souod
-5.11980198,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand_Transient Nozooli To Soodi,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand_Transient Nozooli To Soodi,Ravand_Transient Nozooli To Soodi,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isNozooli,PTL_isNozooli,PTL_isNozooli,Exit_OS_Signal_Souod,Exit_OS_Signal_Souod,OS_Ehtiait_Souod,Neutral,31.81047662,30.22335717,29.36302265,49.6378348,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Buy Signa,Buy Signa,OS_Ehtiait_Souod,OS_Ehtiait_Souod
5.60019802,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isSouodi,PTL_isNozooli,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,53.11822439,58.33341676,49.88023237,55.16049769,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Nozool,Buy Signa,Neutral,Sell Signal,Neutral
2.04019802,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isSouodi,PTL_isNeutral,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,44.44409415,57.88966325,54.34454417,56.2588582,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Nozool,Buy Signa,Neutral,Sell Signal,Neutral
0.32019802,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isNozooli,PTL_isNozooli,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,57.69860693,53.20009227,53.76497239,56.62513192,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Nozool,Buy Signa,OB_Ehtiait_Nozool,Neutral,Neutral
-2.27980198,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isNozooli,PTL_isNozooli,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,49.0536085,43.70354748,44.97214865,53.57760003,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Neutral,Neutral,Buy Signa,Sell Signal
3.45019802,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand_Transient Soodi To Nozooli,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,PTL_isNeutral,Neutral,Neutral,Neutral,Neutral,45.12439316,51.88812023,54.41450253,56.103838,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Nozool,Neutral,Neutral,Neutral,Neutral
21.93019802,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,No_newSignal,No_newSignal,No_newSignal,Buy Signa_StartSouod,PTL_isSouodi,PTL_isNeutral,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,OB_Ehtiait_Nozool,OB_Ehtiait_Nozool,55.83581298,62.94744525,77.02434853,71.02418024,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Souod,Buy Signa,Neutral,Neutral,Neutral
-13.51980198,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand Nozooli,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isNozooli,PTL_isNozooli,PTL_isSouodi,Neutral,Neutral,Neutral,Neutral,41.7470257,36.33350429,48.41480776,58.08408529,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Ehtemale_Start_Nozool,Neutral,Neutral,Sell Signal,Neutral
-0.28980198,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isNozooli,PTL_isNeutral,PTL_isSouodi,Neutral,Neutral,Neutral,Neutral,44.14520363,40.47108113,46.4328879,57.93860644,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Neutral,OS_Ehtiait_Souod,Neutral,Neutral
4.59019802,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isNeutral,PTL_isNeutral,PTL_isSouodi,Neutral,Neutral,Neutral,Neutral,56.80562483,54.54399891,52.44286923,60.48965699,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Souod,OB_Ehtiait_Nozool,Neutral,Neutral,Neutral
