Sood_zarar,Ravand_TF 15 min= ,Ravand_TF 1h= ,Ravand_TF 4h= ,Ravand_TF D= ,Ravand_Zstr_TF 15 min= ,Ravand_Zstr_TF 1h= ,Ravand_Zstr_TF 4h= ,Ravand_Zstr_TF D= ,PTL_signal 15 min= ,PTL_signal 1h= ,PTL_signal 4h= ,PTL_signal D= ,PTL_Status 15 min= ,PTL_Status 1h= ,PTL_Status 4h= ,PTL_Status D= ,RSI_Status 15 min= ,RSI_Status 1h= ,RSI_Status 4h= ,RSI_Status D= ,RSI 15 min= ,RSI 1h= ,RSI 4h= ,RSI D= ,MACD_Status 15 min= ,MACD_Status 1h= ,MACD_Status 4h= ,MACD_Status D= ,Stochastic_Status 15 min= ,Stochastic_Status 1h= ,Stochastic_Status 4h= ,Stochastic_Status D= ,Supp_Z_percent_distance_TF 15 min=,Supp_Z_percent_distance_TF 1h=,Supp_Z_percent_distance_TF 4h=,Supp_Z_percent_distance_TF D=,Supp_Z_repeat_count_TF 15 min=,Supp_Z_repeat_count_TF 1h=,Supp_Z_repeat_count_TF 4h=,Supp_Z_repeat_count_TF D=,Ress_Z_percent_distance_TF 15 min=,Ress_Z_percent_distance_TF 1h=,Ress_Z_percent_distance_TF 4h=,Ress_Z_percent_distance_TF D=,Ress_Z_repeat_count_TF 15 min=,Ress_Z_repeat_count_TF 1h=,Ress_Z_repeat_count_TF 4h=,Ress_Z_repeat_count_TF D=,Supp_Z_repeated_percent_distance_TF 15 min=,Supp_Z_repeated_percent_distance_TF 1h=,Supp_Z_repeated_percent_distance_TF 4h=,Supp_Z_repeated_percent_distance_TF D=,Supp_Z_repeated_repeat_count_TF 15 min=,Supp_Z_repeated_repeat_count_TF 1h=,Supp_Z_repeated_repeat_count_TF 4h=,Supp_Z_repeated_repeat_count_TF D=,Ress_Z_repeated_percent_distance_TF 15 min=,Ress_Z_repeated_percent_distance_TF 1h=,Ress_Z_repeated_percent_distance_TF 4h=,Ress_Z_repeated_percent_distance_TF D=,Ress_Z_repeated_repeat_count_TF 15 min=,Ress_Z_repeated_repeat_count_TF 1h=,Ress_Z_repeated_repeat_count_TF 4h=,Ress_Z_repeated_repeat_count_TF D=,Supp_Z_farthest_percent_distance_TF 15 min=,Supp_Z_farthest_percent_distance_TF 1h=,Supp_Z_farthest_percent_distance_TF 4h=,Supp_Z_farthest_percent_distance_TF D=,Supp_Z_farthest_repeat_count_TF 15 min=,Supp_Z_farthest_repeat_count_TF 1h=,Supp_Z_farthest_repeat_count_TF 4h=,Supp_Z_farthest_repeat_count_TF D=,Ress_Z_farthest_percent_distance_TF 15 min=,Ress_Z_farthest_percent_distance_TF 1h=,Ress_Z_farthest_percent_distance_TF 4h=,Ress_Z_farthest_percent_distance_TF D=,Ress_Z_farthest_repeat_count_TF 15 min=,Ress_Z_farthest_repeat_count_TF 1h=,Ress_Z_farthest_repeat_count_TF 4h=,Ress_Z_farthest_repeat_count_TF D=,Supp_Z_2th_percent_distance_TF 15 min=,Supp_Z_2th_percent_distance_TF 1h=,Supp_Z_2th_percent_distance_TF 4h=,Supp_Z_2th_percent_distance_TF D=,Supp_Z_2th_repeat_count_TF 15 min=,Supp_Z_2th_repeat_count_TF 1h=,Supp_Z_2th_repeat_count_TF 4h=,Supp_Z_2th_repeat_count_TF D=,Ress_Z_2th_percent_distance_TF 15 min=,Ress_Z_2th_percent_distance_TF 1h=,Ress_Z_2th_percent_distance_TF 4h=,Ress_Z_2th_percent_distance_TF D=,Ress_Z_2th_repeat_count_TF 15 min=,Ress_Z_2th_repeat_count_TF 1h=,Ress_Z_2th_repeat_count_TF 4h=,Ress_Z_2th_repeat_count_TF D=,n_bar_Change_ravand_TF 15 min= ,n_bar_Change_ravand_TF 1h= ,n_bar_Change_ravand_TF 4h= ,n_bar_Change_ravand_TF D= ,n_bar_Change_ravand_Zstr 15 min= ,n_bar_Change_ravand_Zstr 1h= ,n_bar_Change_ravand_Zstr 4h= ,n_bar_Change_ravand_Zstr D= ,now_ravand_perc_TF 15 min= ,now_ravand_perc_TF 1h= ,now_ravand_perc_TF 4h= ,now_ravand_perc_TF D= ,sec_ravand_perc_TF 15 min= ,sec_ravand_perc_TF 1h= ,sec_ravand_perc_TF 4h= ,sec_ravand_perc_TF D= ,third_ravand_perc_TF 15 min= ,third_ravand_perc_TF 1h= ,third_ravand_perc_TF 4h= ,third_ravand_perc_TF D= 
-1.21,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand Soodi,Ravand Soodi,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand Soodi,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isNeutral,PTL_isSouodi,PTL_isNeutral,Neutral,Neutral,Neutral,Neutral,44.21219361,61.89784204,61.24221519,55.16220249,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Souod,Ehtemale_Start_Souod,Buy Signa,Neutral,OB_Ehtiait_Nozool,Neutral,0.019548931,0.099248419,0.280000842,0.708453259,3,7,3,5,0.053533996,0.096902547,0.144361336,0.738348085,3,5,4,3,0.019548931,0.099248419,0.280000842,0.708453259,3,7,3,5,0.053533996,0.096902547,0.144361336,0.738348085,3,5,4,3,0.685866724,0.714588615,2.62376729,5.213248762,6,3,3,2,0.154286178,0.647821497,0.947672023,0.738348085,1,1,3,3,0.101774742,0.284963263,0.637445526,1.682210573,5,6,4,9,0.154286178,0.323910749,0.549024208,NotExist,1,1,4,NotExist,1,3,11,2,1,3,11,2,0,0,0.742619255,0,-0.176570214,0.898051193,-0.478538152,-1.781951934,0.249259447,-0.478538152,0.361335306,3.935195925
0.67,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand Soodi,Ravand Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand Soodi,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isNeutral,PTL_isSouodi,PTL_isNeutral,Neutral,Neutral,Neutral,Neutral,49.83897535,63.50830967,64.1044337,55.82111054,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Souod,Ehtemale_Start_Souod,Neutral,Sell Signal,OB_Ehtiait_Nozool,Neutral,0.006913135,0.152276826,0.340246468,0.768440036,3,8,3,5,0.098737601,0.047640517,0.083859333,0.677487226,2,6,4,3,0.006913135,0.152276826,0.340246468,0.768440036,3,8,3,5,0.098737601,0.047640517,0.083859333,0.677487226,2,6,4,3,0.745867148,0.774571686,2.682596934,5.270513977,6,3,3,2,0.098737601,0.587015329,0.886684701,0.677487226,2,1,3,3,0.077998197,0.345205891,0.697475203,1.741609057,4,6,4,9,NotExist,0.263300271,0.488277728,NotExist,NotExist,1,4,NotExist,1,2,12,2,8,2,12,2,0,0,0.803519488,0,0.204895837,0.908049738,-0.478538152,-1.781951934,-0.194587582,-0.478538152,0.361335306,3.935195925
-0.82,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isNeutral,PTL_isSouodi,PTL_isNeutral,Neutral,Neutral,Neutral,Neutral,43.39247934,55.32659426,59.99705423,54.99187882,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Souod,Ehtemale_Start_Souod,Neutral,Buy Signa,Neutral,Neutral,0.065874964,0.073094138,0.264703051,0.693221195,8,9,3,5,0.052158533,0.124711233,0.163694773,0.753802098,5,5,5,3,0.065874964,0.073094138,0.264703051,0.693221195,8,9,3,5,0.052158533,0.124711233,0.163694773,0.753802098,5,5,5,3,0.670631196,0.699357494,2.60882905,5.198707768,6,3,3,2,0.174613774,0.663261623,0.963158148,0.753802098,2,1,3,3,0.272072625,0.269666234,0.62220257,1.667127892,4,6,4,9,0.174613774,0.339301184,0.564449177,NotExist,2,1,4,NotExist,4,2,1,2,6,5,1,2,0,0,0,0,-0.224294014,0.908049738,0.908049738,-1.781951934,0.204895837,-0.478538152,-0.478538152,3.935195925
-0.38,Ravand_Transient_Ravand_Mobham,Ravand_Transient Nozooli To Soodi,Ravand_Transient Nozooli To Soodi,Ravand_Transient Soodi To Nozooli,Ravand_Transient Nozooli To Soodi,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,Sell Signal_StartNozool,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isNozooli,PTL_isSouodi,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,45.2182618,52.27367208,58.1532415,54.7077237,Ehtemale_Start_Souod,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Nozool,Neutral,Buy Signa,Neutral,Neutral,0.086914418,0.096437912,0.238638722,0.712036594,9,9,4,5,0.033201909,0.105740863,0.144717017,0.434872831,5,5,5,3,0.086914418,0.096437912,0.238638722,0.712036594,9,9,4,5,0.033201909,0.105740863,0.144717017,0.434872831,5,5,5,3,0.689450875,0.71817173,2.627281503,5.216669524,6,3,3,2,0.155633949,0.644189215,0.944028919,1.060115304,2,1,3,1,0.289915221,0.288561882,0.641031425,1.685758767,3,6,4,9,0.155633949,0.320290156,0.545395491,1.060115304,2,1,4,1,1,1,1,1,1,1,2,3,0,0,0,0,-0.263928298,-0.263928298,0.908049738,-1.781951934,0.204895837,0.908049738,-0.478538152,3.935195925
0.44,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand_Transient_Ravand_Mobham,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isNeutral,PTL_isSouodi,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,60.52215025,60.43123664,61.17216903,55.75766233,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Souod,Ehtemale_Start_Souod,Neutral,Neutral,Neutral,Neutral,0.059296736,0.137883074,0.280024891,0.753226374,4,9,4,5,0.008116664,0.054712324,0.103171812,0.393207254,4,6,5,3,0.059296736,0.137883074,0.280024891,0.753226374,4,9,4,5,0.008116664,0.054712324,0.103171812,0.393207254,4,6,5,3,0.739878972,0.759358964,2.66767674,5.255990549,5,3,3,2,0.114084215,0.602436803,0.902152118,1.018190345,2,1,3,1,0.140688834,0.329927341,0.682250661,1.726544596,7,6,4,9,0.114084215,0.278672114,0.503684063,1.018190345,2,1,4,1,2,1,1,1,2,4,2,3,0,0,0,0,0.152634526,-0.263928298,0.908049738,-1.781951934,-0.263928298,0.908049738,-0.478538152,3.935195925
0.12,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isNeutral,PTL_isSouodi,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,58.61278826,61.38790918,61.74620856,55.96598282,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Souod,Ehtemale_Start_Souod,Neutral,Neutral,Buy Signa,Neutral,0.018484622,0.155891986,0.298008169,0.771124316,8,9,4,5,0.096029864,0.041327406,0.085119429,0.375102567,2,6,5,3,0.018484622,0.155891986,0.298008169,0.771124316,8,9,4,5,0.096029864,0.041327406,0.085119429,0.375102567,2,6,5,3,0.7772558,0.7772558,2.685229435,5.273076472,3,3,3,2,0.096029864,0.584294383,0.883955649,0.999972949,2,1,3,1,0.103243375,0.333083866,0.700161402,1.744267012,2,5,4,9,NotExist,0.260588081,0.485559453,0.999972949,NotExist,1,4,1,1,2,2,1,3,7,3,3,0,0,0,0,-0.054092065,-0.263928298,0.908049738,-1.781951934,0.180632575,0.908049738,-0.478538152,3.935195925
0.89,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isSouodi,PTL_isSouodi,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,61.50752175,63.65245499,64.20841198,56.84980709,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Souod,Ehtemale_Start_Souod,Neutral,Neutral,Neutral,Neutral,0.081313632,0.01877046,0.421058954,0.848905307,4,6,3,5,0.000450491,0.181998378,0.011892963,0.595849476,4,1,5,3,0.081313632,0.01877046,0.421058954,0.848905307,4,6,3,5,0.000450491,NotExist,0.011892963,0.595849476,4,NotExist,5,3,0.816109559,0.855031985,2.761510046,5.347328588,5,3,3,2,0.048653032,0.505450942,0.804877316,0.595849476,1,1,3,3,0.147580863,0.234155229,0.777998018,1.821285201,5,9,4,9,0.048653032,0.505450942,0.406793405,NotExist,1,1,4,NotExist,1,3,1,3,9,3,1,3,0,0,0,0,0.164168065,0.290818446,0.93440954,-1.781951934,-0.054092065,-0.263928298,-0.478538152,3.935195925
2.33,Ravand_Transient Soodi To Nozooli,Ravand_Transient Soodi To Nozooli,Ravand_Transient Soodi To Nozooli,Ravand Soodi,Ravand_Transient Soodi To Nozooli,Ravand_Transient Soodi To Nozooli,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,PTL_isNeutral,OB_Ehtiait_Nozool,OB_Ehtiait_Nozool,Neutral,Neutral,73.6673449,75.18763108,69.95739167,59.14045413,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Souod,Ehtemale_Start_Souod,Neutral,Sell Signal,Neutral,Neutral,0.190590922,0.007641617,0.126760943,1.065511134,3,2,6,5,0.021576331,0.285886383,0.2804923,0.376087432,1,1,4,3,0.190590922,0.007641617,0.126760943,1.065511134,3,2,6,5,NotExist,NotExist,0.2804923,0.376087432,NotExist,NotExist,4,3,1.032787033,1.047800563,2.97393759,5.554107144,5,4,3,2,0.021576331,0.285886383,0.650436471,0.376087432,1,1,2,3,0.266108079,0.250645042,0.638599456,2.035766764,2,5,3,9,NotExist,NotExist,0.650436471,NotExist,NotExist,NotExist,2,NotExist,1,1,1,3,1,1,1,3,0,0,0,0,0.356298822,0.483192139,1.128017743,-1.781951934,-0.054092065,-0.263928298,-0.478538152,3.935195925
0.44,Ravand Soodi,Ravand mobham_Shayad_Kanal,Ravand Soodi,Ravand Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand Soodi,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,PTL_isNeutral,Neutral,OB_Ehtiait_Nozool,Vorood_OB_Ehtiait_Nozool,Neutral,63.71219786,75.03002026,70.56465968,59.39768198,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Souod,Ehtemale_Start_Souod,Neutral,Buy Signa,Neutral,Neutral,0.096169402,0.020671928,0.241771674,1.091298017,1,2,4,5,0.021570707,0.259747263,0.161330913,0.349924802,1,1,4,3,0.232109795,0.020671928,0.241771674,1.091298017,4,2,4,5,NotExist,NotExist,0.161330913,0.349924802,NotExist,NotExist,4,3,1.061907929,1.073592062,2.99922705,5.578724093,4,4,3,2,0.021570707,0.259747263,0.558441636,0.349924802,1,1,3,3,0.232109795,0.276644317,0.664497612,2.061300754,4,5,3,9,NotExist,NotExist,0.558441636,NotExist,NotExist,NotExist,3,NotExist,3,3,17,3,3,3,17,3,0,0,1.132562536,0,-0.117714717,0.509383862,-0.478538152,-1.781951934,0.38245747,-0.263928298,0.361335306,3.935195925
-0.26,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand Soodi,Ravand Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand Soodi,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isSouodi,PTL_isSouodi,PTL_isNeutral,Neutral,Neutral,Exit_OB_Signal_Nozool,Neutral,51.93010548,69.2936832,69.79887367,59.22063157,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Souod,Ehtemale_Start_Souod,Sell Signal,Neutral,Sell Signal,Neutral,0.06831952,0.044947052,0.223836321,1.073515399,2,1,4,5,0.039553406,0.115963395,0.179338739,0.367966535,1,1,4,3,0.06831952,0.258715233,0.223836321,1.073515399,2,5,4,5,NotExist,NotExist,0.179338739,0.367966535,NotExist,NotExist,4,3,1.044120027,1.05580626,2.981787454,5.561748261,4,4,3,2,0.115963395,0.277772784,0.576520858,0.367966535,1,1,3,3,0.214172705,0.258715233,0.64663826,2.04369253,4,5,3,9,0.115963395,0.277772784,0.576520858,NotExist,1,1,3,NotExist,1,2,18,3,6,2,18,3,0,0,1.114383362,0,0.194323242,0.586152707,-0.478538152,-1.781951934,-0.117714717,-0.263928298,0.361335306,3.935195925
-0.11,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand_Transient Soodi To Nozooli,Ravand Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isSouodi,PTL_isSouodi,PTL_isNeutral,Neutral,Neutral,Exit_OB_Signal_Nozool,Neutral,49.65195512,63.65273498,67.79176852,59.10471843,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Souod,Ehtemale_Start_Souod,Neutral,Buy Signa,Sell Signal,Neutral,0.064131956,0.048998013,0.212174882,1.061953268,3,2,4,5,0.056190382,0.127664548,0.178370749,0.379697141,2,1,5,3,0.064131956,0.048998013,0.212174882,1.061953268,3,2,4,5,0.056190382,NotExist,0.178370749,0.379697141,2,NotExist,5,3,1.02521225,1.044242059,2.970448354,5.550710696,3,4,3,2,0.127664548,0.289492848,0.588275839,0.379697141,1,1,3,3,0.202510137,0.247057872,0.635026237,2.032243789,4,5,3,9,0.127664548,0.289492848,0.588275839,NotExist,1,1,3,NotExist,2,1,1,3,2,5,1,3,0,0,0,0,-0.19215056,0.586152707,1.231639034,-1.781951934,0.194323242,-0.263928298,-0.478538152,3.935195925
0.88,Ravand_Transient Soodi To Nozooli,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,PTL_isNeutral,Neutral,Neutral,OB_Ehtiait_Nozool,Neutral,61.3777067,68.31674277,71.85713169,59.92641814,Edame_Ravand_Souod,Ehtemale_Start_Nozool,Edame_Ravand_Souod,Edame_Ravand_Souod,OB_Ehtiait_Nozool,Neutral,Buy Signa,Neutral,0.041092568,0.143262615,0.306285591,1.155262543,4,2,4,5,0.033233334,0.014820271,0.083891713,0.222079509,1,2,5,4,0.041092568,0.143262615,0.306285591,1.155262543,4,2,4,5,NotExist,0.014820271,0.083891713,0.222079509,NotExist,2,5,4,1.118556176,1.137568039,3.061957713,5.639786588,3,4,3,2,0.033233334,0.194909013,0.493410219,0.222079509,1,1,3,4,0.152918246,0.341135682,0.728738151,2.124637976,4,5,3,9,NotExist,0.194909013,0.493410219,NotExist,NotExist,1,3,NotExist,1,1,2,1,1,8,2,4,0,0,0,0,0.155635722,0.586152707,1.231639034,-1.781951934,-0.19215056,-0.263928298,-0.478538152,3.935195925
-0.37,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isSouodi,PTL_isSouodi,PTL_isNeutral,Neutral,Neutral,OB_Ehtiait_Nozool,Neutral,56.15543976,64.59507427,70.62984964,59.63777624,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Souod,Neutral,Neutral,OB_Ehtiait_Nozool,Neutral,0.030187866,0.115450617,0.278518998,1.127732406,5,2,4,5,0.042676298,0.042676298,0.111766978,0.249993262,2,2,5,4,0.030187866,0.115450617,0.278518998,1.127732406,5,2,4,5,0.042676298,0.042676298,0.111766978,0.249993262,2,2,5,4,1.074095038,1.110032973,3.034958626,5.613505476,2,4,3,2,0.042676298,0.222815198,0.521399543,0.249993262,2,1,3,4,0.125108937,0.313378795,0.701089219,2.097377828,4,5,3,9,NotExist,0.222815198,0.521399543,NotExist,NotExist,1,3,NotExist,1,4,2,1,3,11,2,4,0,0,0,0,-0.09161951,0.586152707,1.231639034,-1.781951934,0.155635722,-0.263928298,-0.478538152,3.935195925
-0.29,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isNeutral,PTL_isSouodi,PTL_isNeutral,Neutral,Neutral,Neutral,Neutral,50.29859407,59.94847517,67.96607154,59.25721807,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Souod,Neutral,Buy Signa,Neutral,Neutral,0.09076612,0.078184678,0.253426196,1.102853291,5,3,4,5,0.000299558,0.067849921,0.136957987,0.275219052,6,2,5,4,0.09076612,0.078184678,0.253426196,1.102853291,5,3,4,5,0.000299558,0.067849921,0.136957987,0.275219052,6,2,5,4,0.882498315,1.085149405,3.010559425,5.589755111,1,4,3,2,0.067849921,0.24803415,0.546693627,0.275219052,2,1,3,4,0.228263312,0.288294765,0.676102748,2.072742705,3,5,3,9,0.067849921,0.24803415,0.546693627,NotExist,2,1,3,NotExist,1,3,3,1,9,14,3,4,0,0,0,0,-0.103296506,0.586152707,1.231639034,-1.781951934,0.155635722,-0.263928298,-0.478538152,3.935195925
0.19,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isNeutral,PTL_isSouodi,PTL_isNeutral,Neutral,Neutral,Neutral,Neutral,57.35993268,60.55604406,68.45458036,59.47408299,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Souod,OB_Ehtiait_Nozool,Neutral,Neutral,Neutral,0.060202532,0.093149191,0.267766486,1.117071461,4,3,4,5,0.00793715,0.053463443,0.122561573,0.26080276,6,2,5,4,0.060202532,0.093149191,0.267766486,1.117071461,4,3,4,5,0.00793715,0.053463443,0.122561573,0.26080276,6,2,5,4,0.506779524,1.09937012,3.024503329,5.603328212,7,4,3,2,0.07188362,0.233621766,0.532238306,0.26080276,1,1,3,4,0.114339884,0.302630042,0.690382271,2.086821436,4,5,3,9,0.07188362,0.233621766,0.532238306,NotExist,1,1,3,NotExist,2,2,4,1,7,17,4,4,0,0,0,0,-0.105092967,0.586152707,1.231639034,-1.781951934,0.155635722,-0.263928298,-0.478538152,3.935195925
1.58,Ravand_Transient Soodi To Nozooli,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand Soodi,Ravand_Transient Soodi To Nozooli,Ravand_Transient Soodi To Nozooli,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,PTL_isNeutral,Neutral,Neutral,OB_Ehtiait_Nozool,Neutral,68.10253375,68.32437908,72.23502238,61.07593533,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Souod,Buy Signa,Neutral,Buy Signa,Neutral,0.071780424,0.057723424,0.021175225,1.259028631,1,3,5,5,0.007178042,0.08972553,0.387913373,0.179750144,1,1,3,3,0.137536419,0.057723424,0.021175225,1.259028631,7,3,5,5,NotExist,NotExist,0.387913373,0.179750144,NotExist,NotExist,3,3,0.649612834,1.241352702,3.163722174,5.738844874,7,4,3,2,0.007178042,0.08972553,0.387913373,0.179750144,1,1,3,3,0.137536419,0.254222334,0.410942926,2.227386425,7,3,4,9,NotExist,NotExist,NotExist,NotExist,NotExist,NotExist,NotExist,NotExist,1,1,5,4,1,1,1,4,0,0,0,0,0.274394084,0.274394084,1.3116274,-1.781951934,-0.158088566,-0.194844259,-0.478538152,3.935195925
0.03,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,PTL_isNeutral,Neutral,Neutral,Exit_OB_Signal_Nozool,Neutral,59.06131877,61.73964082,69.46610686,60.63481118,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Souod,Neutral,Neutral,Buy Signa,Neutral,0.02692974,0.012866431,0.366244468,1.214710819,1,3,4,5,0.03590632,0.134648702,0.023698171,0.224713722,2,1,5,3,0.085277511,0.012866431,0.366244468,1.214710819,7,3,4,5,0.03590632,NotExist,0.023698171,0.224713722,2,NotExist,5,3,0.599276488,1.197026957,3.120259244,5.696537733,5,4,3,2,0.03590632,0.134648702,0.43297038,0.224713722,2,1,3,3,0.085277511,0.209453536,0.788442952,2.18350324,7,3,3,9,NotExist,NotExist,0.43297038,NotExist,NotExist,NotExist,3,NotExist,1,4,5,4,4,4,1,4,0,0,0,0,-0.144447734,0.274394084,1.3116274,-1.781951934,0.274394084,-0.194844259,-0.478538152,3.935195925
