Sood_zarar,Ravand_TF 15 min= ,Ravand_TF 1h= ,Ravand_TF 4h= ,Ravand_TF D= ,Ravand_Zstr_TF 15 min= ,Ravand_Zstr_TF 1h= ,Ravand_Zstr_TF 4h= ,Ravand_Zstr_TF D= ,PTL_signal 15 min= ,PTL_signal 1h= ,PTL_signal 4h= ,PTL_signal D= ,PTL_Status 15 min= ,PTL_Status 1h= ,PTL_Status 4h= ,PTL_Status D= ,RSI_Status 15 min= ,RSI_Status 1h= ,RSI_Status 4h= ,RSI_Status D= ,RSI 15 min= ,RSI 1h= ,RSI 4h= ,RSI D= ,MACD_Status 15 min= ,MACD_Status 1h= ,MACD_Status 4h= ,MACD_Status D= ,Stochastic_Status 15 min= ,Stochastic_Status 1h= ,Stochastic_Status 4h= ,Stochastic_Status D= ,Supp_Z_percent_distance_TF 15 min=,Supp_Z_percent_distance_TF 1h=,Supp_Z_percent_distance_TF 4h=,Supp_Z_percent_distance_TF D=,Supp_Z_repeat_count_TF 15 min=,Supp_Z_repeat_count_TF 1h=,Supp_Z_repeat_count_TF 4h=,Supp_Z_repeat_count_TF D=,Ress_Z_percent_distance_TF 15 min=,Ress_Z_percent_distance_TF 1h=,Ress_Z_percent_distance_TF 4h=,Ress_Z_percent_distance_TF D=,Ress_Z_repeat_count_TF 15 min=,Ress_Z_repeat_count_TF 1h=,Ress_Z_repeat_count_TF 4h=,Ress_Z_repeat_count_TF D=,Supp_Z_repeated_percent_distance_TF 15 min=,Supp_Z_repeated_percent_distance_TF 1h=,Supp_Z_repeated_percent_distance_TF 4h=,Supp_Z_repeated_percent_distance_TF D=,Supp_Z_repeated_repeat_count_TF 15 min=,Supp_Z_repeated_repeat_count_TF 1h=,Supp_Z_repeated_repeat_count_TF 4h=,Supp_Z_repeated_repeat_count_TF D=,Ress_Z_repeated_percent_distance_TF 15 min=,Ress_Z_repeated_percent_distance_TF 1h=,Ress_Z_repeated_percent_distance_TF 4h=,Ress_Z_repeated_percent_distance_TF D=,Ress_Z_repeated_repeat_count_TF 15 min=,Ress_Z_repeated_repeat_count_TF 1h=,Ress_Z_repeated_repeat_count_TF 4h=,Ress_Z_repeated_repeat_count_TF D=,Supp_Z_farthest_percent_distance_TF 15 min=,Supp_Z_farthest_percent_distance_TF 1h=,Supp_Z_farthest_percent_distance_TF 4h=,Supp_Z_farthest_percent_distance_TF D=,Supp_Z_farthest_repeat_count_TF 15 min=,Supp_Z_farthest_repeat_count_TF 1h=,Supp_Z_farthest_repeat_count_TF 4h=,Supp_Z_farthest_repeat_count_TF D=,Ress_Z_farthest_percent_distance_TF 15 min=,Ress_Z_farthest_percent_distance_TF 1h=,Ress_Z_farthest_percent_distance_TF 4h=,Ress_Z_farthest_percent_distance_TF D=,Ress_Z_farthest_repeat_count_TF 15 min=,Ress_Z_farthest_repeat_count_TF 1h=,Ress_Z_farthest_repeat_count_TF 4h=,Ress_Z_farthest_repeat_count_TF D=,Supp_Z_2th_percent_distance_TF 15 min=,Supp_Z_2th_percent_distance_TF 1h=,Supp_Z_2th_percent_distance_TF 4h=,Supp_Z_2th_percent_distance_TF D=,Supp_Z_2th_repeat_count_TF 15 min=,Supp_Z_2th_repeat_count_TF 1h=,Supp_Z_2th_repeat_count_TF 4h=,Supp_Z_2th_repeat_count_TF D=,Ress_Z_2th_percent_distance_TF 15 min=,Ress_Z_2th_percent_distance_TF 1h=,Ress_Z_2th_percent_distance_TF 4h=,Ress_Z_2th_percent_distance_TF D=,Ress_Z_2th_repeat_count_TF 15 min=,Ress_Z_2th_repeat_count_TF 1h=,Ress_Z_2th_repeat_count_TF 4h=,Ress_Z_2th_repeat_count_TF D=,n_bar_Change_ravand_TF 15 min= ,n_bar_Change_ravand_TF 1h= ,n_bar_Change_ravand_TF 4h= ,n_bar_Change_ravand_TF D= ,n_bar_Change_ravand_Zstr 15 min= ,n_bar_Change_ravand_Zstr 1h= ,n_bar_Change_ravand_Zstr 4h= ,n_bar_Change_ravand_Zstr D= ,now_ravand_perc_TF 15 min= ,now_ravand_perc_TF 1h= ,now_ravand_perc_TF 4h= ,now_ravand_perc_TF D= ,sec_ravand_perc_TF 15 min= ,sec_ravand_perc_TF 1h= ,sec_ravand_perc_TF 4h= ,sec_ravand_perc_TF D= ,third_ravand_perc_TF 15 min= ,third_ravand_perc_TF 1h= ,third_ravand_perc_TF 4h= ,third_ravand_perc_TF D= 
-0.03,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand_Transient Soodi To Nozooli,Ravand Soodi,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand_Transient Soodi To Nozooli,Ravand Soodi,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,Neutral,OB_Ehtiait_Nozool,Exit_OB_Signal_Nozool,Neutral,68.00847245,77.7562934,69.92024637,59.74655732,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Souod,Neutral,Neutral,OB_Ehtiait_Nozool,OB_Ehtiait_Nozool,0.220134177,0.502925593,0.416964106,0.160097583,1,4,11,2,0.201074941,0.201074941,0.298753526,1.407683413,1,1,8,6,0.417714925,0.502925593,0.416964106,0.160097583,3,4,11,2,NotExist,NotExist,0.298753526,1.407683413,NotExist,NotExist,8,6,1.162613402,3.013265228,3.013265228,3.013265228,1,1,1,1,0.201074941,0.201074941,1.031581154,6.635790704,1,1,4,3,0.417714925,0.861953953,1.26537445,1.481379126,3,4,6,2,NotExist,NotExist,1.031581154,2.650322918,NotExist,NotExist,4,7,3,1,1,9,3,1,1,9,0,0,0,3.10688388,0.994121715,1.379729261,1.379729261,-4.251455881,-0.11129447,-0.464491363,-0.815729327,2.861539057
-0.5,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand Soodi,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,Neutral,OB_Ehtiait_Nozool,Exit_OB_Signal_Nozool,Neutral,63.5069507,74.75508419,68.75069216,59.45891465,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Souod,Neutral,Neutral,OB_Ehtiait_Nozool,OB_Ehtiait_Nozool,0.037179683,0.464984365,0.378990099,0.122025625,1,4,11,2,0.239284625,0.239284625,0.337000458,1.446353213,1,1,8,6,0.379741204,0.464984365,0.378990099,0.122025625,3,4,11,2,NotExist,NotExist,0.337000458,1.446353213,NotExist,NotExist,8,6,1.124923734,2.976281269,2.976281269,2.976281269,1,1,1,1,0.239284625,0.239284625,1.070107535,6.676454139,1,1,4,3,0.182085113,0.824149634,1.227723968,1.443811013,1,4,6,2,NotExist,NotExist,1.070107535,2.689466574,NotExist,NotExist,4,7,3,2,1,9,7,2,1,9,0,0,0,3.067581111,0.994121715,1.379729261,1.379729261,-4.251455881,-0.11129447,-0.464491363,-0.815729327,2.861539057
-0.48,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand Soodi,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,Neutral,OB_Ehtiait_Nozool,Exit_OB_Signal_Nozool,Neutral,57.29044436,71.51182213,67.50855683,59.13772204,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Souod,Neutral,Neutral,Sell Signal,OB_Ehtiait_Nozool,0.092034487,0.42321558,0.337185227,0.080112921,2,4,11,2,0.281348949,0.281348949,0.379105787,1.488924071,1,1,8,6,0.092034487,0.42321558,0.337185227,0.080112921,2,4,11,2,NotExist,NotExist,0.379105787,1.488924071,NotExist,NotExist,8,6,1.083431885,2.935566322,2.935566322,2.935566322,1,1,1,1,0.281348949,0.281348949,1.112520505,6.721219751,1,1,4,3,0.337936647,0.782531568,1.186275258,1.402452981,3,4,6,2,NotExist,NotExist,1.112520505,2.73255909,NotExist,NotExist,4,7,2,3,1,9,2,3,1,9,0,0,0,3.024348065,-0.324307874,1.379729261,1.379729261,-4.251455881,0.994121715,-0.464491363,-0.815729327,2.861539057
-1.29,Ravand Nozooli,Ravand Nozooli,Ravand_Transient Soodi To Nozooli,Ravand Soodi,Ravand Nozooli,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand Soodi,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isNeutral,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Exit_OB_Signal_Nozool,Neutral,46.03201233,63.18842942,64.23777671,58.20453577,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Souod,Neutral,Neutral,Sell Signal,Neutral,0.021961653,0.30531472,0.219182506,1.285711558,1,4,11,2,0.400084027,0.400084027,0.497956611,0.038194179,1,1,8,2,0.219934815,0.30531472,0.219182506,1.285711558,3,4,11,2,NotExist,NotExist,0.497956611,0.038194179,NotExist,NotExist,8,2,0.966312734,2.820640134,2.820640134,2.820640134,1,1,1,1,0.400084027,0.400084027,1.232239707,6.847579762,1,1,4,3,0.219934815,0.665056145,1.069277875,2.820640134,3,4,6,1,NotExist,NotExist,1.232239707,1.609088942,NotExist,NotExist,4,6,15,4,1,9,15,4,1,9,-0.398489733,0,0,2.902509482,0.994121715,1.379729261,1.379729261,-4.251455881,-0.11129447,-0.464491363,-0.815729327,2.861539057
-0.52,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand Soodi,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isNeutral,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Neutral,Neutral,45.42572002,61.47023442,63.52481038,58.02673869,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Souod,Neutral,Neutral,Neutral,Neutral,0.034382312,0.240485173,0.173248651,1.264027506,2,5,10,2,0.422138389,0.422138389,0.520032472,0.060169046,1,1,8,2,0.034382312,0.240485173,0.173248651,1.264027506,2,5,10,2,NotExist,NotExist,0.520032472,0.060169046,NotExist,NotExist,8,2,0.944558522,2.799293252,2.799293252,2.799293252,1,1,1,1,0.422138389,0.422138389,1.254476864,6.871050411,1,1,4,3,0.19801665,0.643235758,1.047546281,2.799293252,3,4,6,1,NotExist,NotExist,1.254476864,1.631408879,NotExist,NotExist,4,6,2,1,2,9,2,5,2,9,0,0,0,2.87991039,-0.488839434,1.379729261,1.379729261,-4.251455881,0.994121715,-0.464491363,-0.815729327,2.861539057
1.88,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand Soodi,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand Soodi,Buy Signa_StartSouod,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isNeutral,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Neutral,Neutral,60.00101583,67.23578739,66.25055264,59.49509459,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Souod,OB_Ehtiait_Nozool,Neutral,Neutral,OB_Ehtiait_Nozool,0.252936896,0.426878676,0.359767781,0.126786208,3,5,10,2,0.033364792,0.234506821,0.332217996,1.441517876,1,1,8,6,0.252936896,0.426878676,0.359767781,0.126786208,3,5,10,2,NotExist,NotExist,0.332217996,1.441517876,NotExist,NotExist,8,6,1.129636514,2.980905806,2.980905806,2.980905806,1,1,1,1,0.234506821,0.234506821,1.065290131,6.671369513,1,1,4,3,0.445817167,0.82887675,1.232431848,1.448508594,3,4,6,2,0.234506821,NotExist,1.065290131,2.684571984,1,NotExist,4,7,1,2,2,9,1,6,2,9,0,0,0,3.072493957,0.289583592,1.379729261,1.379729261,-4.251455881,-0.488839434,-0.464491363,-0.815729327,2.861539057
2.29,Ravand_Transient Soodi To Nozooli,Ravand_Transient Soodi To Nozooli,Ravand Soodi,Ravand Soodi,Ravand_Transient Soodi To Nozooli,Ravand_Transient Soodi To Nozooli,Ravand Soodi,Ravand Soodi,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,OB_Ehtiait_Nozool,OB_Ehtiait_Nozool,Neutral,Neutral,73.87200734,74.41012154,69.47440447,61.40333085,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Souod,OB_Ehtiait_Nozool,Neutral,Buy Signa,Buy Signa,0.003803077,0.003803077,0.622183346,0.389815361,2,2,10,2,NotExist,NotExist,0.081901973,1.174358389,NotExist,NotExist,7,6,0.003803077,0.003803077,0.622183346,0.389815361,2,2,10,2,NotExist,NotExist,0.081901973,1.174358389,NotExist,NotExist,7,6,1.39002453,3.236418262,3.236418262,3.236418262,1,1,1,1,NotExist,NotExist,0.799121489,6.39043653,NotExist,NotExist,4,3,0.515633814,0.689117496,1.492549139,1.708056818,3,5,6,2,NotExist,NotExist,0.799121489,2.414138753,NotExist,NotExist,4,7,1,1,6,9,1,1,6,9,0,0,1.409618574,3.344665632,0.54284977,1.431794516,-0.815729327,-4.251455881,-0.488839434,-0.464491363,2.746280975,2.861539057
-0.23,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand Soodi,Ravand Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand Soodi,Ravand Soodi,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,OB_Ehtiait_Nozool,OB_Ehtiait_Nozool,Neutral,Neutral,71.15984473,73.24102472,69.19823377,61.23189856,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Souod,Neutral,OB_Ehtiait_Nozool,Buy Signa,Buy Signa,0.4910352,0.664561777,0.597611077,0.365185636,3,5,10,2,0.020922094,0.020922094,0.106648335,1.199374873,2,2,7,6,0.4910352,0.664561777,0.597611077,0.365185636,3,5,10,2,0.020922094,0.020922094,0.106648335,1.199374873,2,2,7,6,1.365642118,3.212492392,3.212492392,3.212492392,1,1,1,1,0.020922094,0.020922094,0.824045192,6.416742747,2,2,4,3,0.683455062,1.065600274,1.468192078,1.683753043,3,4,6,2,NotExist,NotExist,0.824045192,2.439461786,NotExist,NotExist,4,7,5,2,6,9,5,2,6,9,0,0,1.384550118,3.319118832,0.54284977,1.431794516,-0.815729327,-4.251455881,-0.488839434,-0.464491363,2.746280975,2.861539057
-0.26,Ravand Nozooli,Ravand_Transient Soodi To Nozooli,Ravand_Transient Soodi To Nozooli,Ravand Soodi,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand_Transient Soodi To Nozooli,Ravand Soodi,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,Neutral,OB_Ehtiait_Nozool,Neutral,Neutral,62.33674835,71.16811994,68.8319899,61.00540661,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Souod,Neutral,OB_Ehtiait_Nozool,Buy Signa,Buy Signa,0.45884942,0.632432124,0.565459769,0.332959151,3,5,10,2,0.058030023,0.058030023,0.132708004,1.232107409,2,2,8,6,0.45884942,0.632432124,0.565459769,0.332959151,3,5,10,2,0.058030023,0.058030023,0.132708004,1.232107409,2,2,8,6,1.333739226,3.181186857,3.181186857,3.181186857,1,1,1,1,0.058030023,0.058030023,0.856656329,6.45116282,2,2,4,3,0.651331519,1.033600335,1.436322355,1.651953043,3,4,6,2,NotExist,NotExist,0.856656329,2.472595423,NotExist,NotExist,4,7,3,1,1,9,3,1,1,9,0,0,0,3.285711478,0.552406984,1.44143623,1.44143623,-4.251455881,-0.488839434,-0.464491363,-0.815729327,2.861539057
-1.7,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand Soodi,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand Soodi,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Neutral,Neutral,47.25192375,62.4657665,64.99666202,59.9242704,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Souod,Buy Signa,Neutral,Neutral,OB_Ehtiait_Nozool,0.022865636,0.483798744,0.416726213,0.183877821,1,5,10,2,0.207696192,0.207696192,0.282485876,1.383529755,2,2,8,6,0.309956397,0.483798744,0.416726213,0.183877821,3,5,10,2,0.207696192,0.207696192,0.282485876,1.383529755,2,2,8,6,1.186154858,3.036365888,3.036365888,3.036365888,1,1,1,1,0.207696192,0.207696192,1.007517078,6.610391796,2,2,4,3,0.309956397,0.88556702,1.28889143,1.504844657,3,4,6,2,NotExist,NotExist,1.007517078,2.625873284,NotExist,NotExist,4,7,1,2,1,9,1,2,1,9,0,0,0,3.131448111,-0.260429043,1.44143623,1.44143623,-4.251455881,0.552406984,-0.464491363,-0.815729327,2.861539057
-0.26,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand Soodi,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Neutral,Neutral,44.10671706,60.79170263,64.25916146,59.69651487,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Souod,Neutral,Neutral,Neutral,OB_Ehtiait_Nozool,0.011436305,0.453449475,0.386356489,0.153437086,1,5,10,2,0.238256345,0.238256345,0.313068837,1.4144485,2,2,8,6,0.279554111,0.453449475,0.386356489,0.153437086,3,5,10,2,0.238256345,0.238256345,0.313068837,1.4144485,2,2,8,6,1.156019785,3.006795071,3.006795071,3.006795071,1,1,1,1,0.238256345,0.238256345,1.03832115,6.642904567,2,2,4,3,0.279554111,0.855340278,1.258787688,1.474806774,3,4,6,2,NotExist,NotExist,1.03832115,2.657170903,NotExist,NotExist,4,7,4,3,1,9,4,3,1,9,0,0,0,3.100005895,-0.279438462,1.44143623,1.44143623,-4.251455881,0.552406984,-0.464491363,-0.815729327,2.861539057
0.07,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand_Transient Soodi To Nozooli,Ravand Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand Soodi,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Neutral,Neutral,46.95448576,61.74615835,64.67193293,59.82494488,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Souod,Neutral,Neutral,Neutral,OB_Ehtiait_Nozool,0.065747473,0.065747473,0.403441737,0.170562284,1,1,10,2,0.221063966,0.221063966,0.295863626,1.397054386,2,2,8,6,0.296657678,0.470523216,0.403441737,0.170562284,3,5,10,2,0.221063966,0.221063966,0.295863626,1.397054386,2,2,8,6,1.172973024,3.023430875,3.023430875,3.023430875,1,1,1,1,0.221063966,0.221063966,1.020991548,6.624613694,2,2,4,3,0.296657678,0.470523216,1.275723302,1.491705337,3,5,6,2,NotExist,NotExist,1.020991548,2.639563644,NotExist,NotExist,4,7,2,1,1,9,2,4,1,9,0,0,0,3.117692141,-0.316506829,1.44143623,1.44143623,-4.251455881,0.552406984,-0.464491363,-0.815729327,2.861539057
-1.73,Ravand Nozooli,Ravand Nozooli,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isNozooli,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Neutral,Neutral,32.82003857,53.24503318,61.05823566,58.07967264,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Ehtemale_Start_Nozool,Edame_Ravand_Souod,Neutral,Neutral,Neutral,Buy Signa,0.184427337,0.358488586,0.291331597,1.380820193,3,5,10,2,0.090146811,0.333877076,0.408760934,0.082674324,2,2,8,3,0.184427337,0.358488586,0.291331597,1.380820193,3,5,10,2,0.090146811,0.333877076,0.408760934,0.082674324,2,2,8,3,1.061729102,2.914269906,2.914269906,2.914269906,1,1,1,1,0.333877076,0.333877076,1.134705091,6.744634913,2,2,4,3,0.407568516,0.760762766,1.164595039,2.914269906,4,4,6,1,0.333877076,NotExist,1.134705091,1.409533621,2,NotExist,4,5,4,5,2,1,19,5,2,1,-0.363079906,0,0,0,0.552406984,1.44143623,1.44143623,3.377090416,-0.488839434,-0.464491363,-0.815729327,-4.251455881
-0.28,Ravand Soodi,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,No_newSignal,Sell Signal_StartNozool,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isNozooli,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Neutral,Neutral,36.29759647,54.60702428,61.70754473,58.39180035,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Ehtemale_Start_Nozool,Edame_Ravand_Souod,Neutral,OS_Ehtiait_Souod,Neutral,Buy Signa,0.001430915,0.050559011,0.290380433,1.379879422,2,1,10,2,0.134506048,0.334834205,0.409718777,0.083629056,1,2,8,3,0.001430915,0.357538062,0.290380433,1.379879422,2,5,10,2,0.334834205,0.334834205,0.409718777,0.083629056,2,2,8,3,1.060785286,2.913343763,2.913343763,2.913343763,1,1,1,1,0.334834205,0.334834205,1.135669859,6.745653197,2,2,4,3,0.183475153,0.357538062,1.163652205,2.913343763,3,5,6,1,0.334834205,NotExist,1.135669859,1.410501011,2,NotExist,4,5,4,1,2,1,4,6,2,1,0,0,0,0,-0.414405338,1.44143623,1.44143623,3.377090416,0.552406984,-0.464491363,-0.815729327,-4.251455881
-1.79,Ravand_Transient Nozooli To Soodi,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isNozooli,PTL_isSouodi,PTL_isSouodi,OS_Ehtiait_Souod,Neutral,Neutral,Neutral,24.72725223,47.08657995,58.20705585,56.66952118,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Ehtemale_Start_Nozool,Edame_Ravand_Souod,OS_Ehtiait_Souod,OS_Ehtiait_Souod,Neutral,OB_Ehtiait_Nozool,0.019826293,0.165935721,0.129372534,1.220630811,4,6,10,2,0.166254216,0.49685168,0.571857174,0.245240893,3,2,8,3,0.019826293,0.165935721,0.129372534,1.220630811,4,6,10,2,0.166254216,0.49685168,0.571857174,0.245240893,3,2,8,3,0.901021412,2.756571341,2.756571341,2.756571341,1,1,1,1,0.49685168,0.49685168,1.298980499,6.918022658,2,2,4,3,0.245798259,0.59956621,1.004054437,2.756571341,4,4,6,1,0.29620004,NotExist,1.298980499,1.574255439,1,NotExist,4,5,1,1,2,1,1,7,2,1,0,0,0,0,-0.537016091,1.44143623,1.44143623,3.377090416,0.552406984,-0.464491363,-0.815729327,-4.251455881
0.53,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isNozooli,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Neutral,Neutral,35.7006095,50.06623996,59.58801329,57.36071073,Edame_Ravand_Souod,Edame_Ravand_Nozool,Ehtemale_Start_Nozool,Edame_Ravand_Souod,Sell Signal,OS_Ehtiait_Souod,Neutral,OB_Ehtiait_Nozool,0.021389149,0.229806034,0.193266238,1.283826366,5,6,10,2,0.163919816,0.43255734,0.507514848,0.181107525,3,2,8,3,0.021389149,0.229806034,0.193266238,1.283826366,5,6,10,2,0.163919816,0.43255734,0.507514848,0.181107525,3,2,8,3,0.964421443,2.818784256,2.818784256,2.818784256,1,1,1,1,0.43255734,0.43255734,1.234172985,6.849620279,2,2,4,3,0.309617478,0.663159101,1.06738855,2.818784256,4,4,6,1,0.43255734,NotExist,1.234172985,1.509271814,2,NotExist,4,5,2,2,2,1,5,8,2,1,0,0,0,0,-0.537016091,1.44143623,1.44143623,3.377090416,0.552406984,-0.464491363,-0.815729327,-4.251455881
-1.31,Ravand_Transient Nozooli To Soodi,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand_Transient Nozooli To Soodi,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isNozooli,PTL_isNeutral,PTL_isSouodi,Neutral,Neutral,Neutral,Neutral,31.45660661,46.1377256,57.69970006,56.41586288,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Souod,Neutral,Buy Signa,Neutral,Neutral,0.22196418,0.14797612,0.105510637,1.197029646,4,6,10,2,0.0136189,0.520863199,0.595886614,0.269192296,4,2,8,3,0.22196418,0.14797612,0.105510637,1.197029646,4,6,10,2,0.0136189,0.520863199,0.595886614,0.269192296,4,2,8,3,0.877343884,2.733337156,2.733337156,2.733337156,1,1,1,1,0.520863199,0.520863199,1.323183669,6.943568375,2,2,4,3,0.455110194,0.575816656,0.980401527,2.733337156,10,4,6,1,0.178718199,NotExist,1.323183669,1.59852438,4,NotExist,4,5,1,1,3,1,1,1,3,1,0,0,0,0,-0.572183517,-0.572183517,1.44143623,3.377090416,0.552406984,1.44143623,-0.815729327,-4.251455881
