Sood_zarar,Ravand_TF 15 min= ,Ravand_TF 1h= ,Ravand_TF 4h= ,Ravand_TF D= ,Ravand_Zstr_TF 15 min= ,Ravand_Zstr_TF 1h= ,Ravand_Zstr_TF 4h= ,Ravand_Zstr_TF D= ,PTL_signal 15 min= ,PTL_signal 1h= ,PTL_signal 4h= ,PTL_signal D= ,PTL_Status 15 min= ,PTL_Status 1h= ,PTL_Status 4h= ,PTL_Status D= ,RSI_Status 15 min= ,RSI_Status 1h= ,RSI_Status 4h= ,RSI_Status D= ,RSI 15 min= ,RSI 1h= ,RSI 4h= ,RSI D= ,MACD_Status 15 min= ,MACD_Status 1h= ,MACD_Status 4h= ,MACD_Status D= ,Stochastic_Status 15 min= ,Stochastic_Status 1h= ,Stochastic_Status 4h= ,Stochastic_Status D= ,Supp_Z_percent_distance_TF 15 min=,Supp_Z_percent_distance_TF 1h=,Supp_Z_percent_distance_TF 4h=,Supp_Z_percent_distance_TF D=,Supp_Z_repeat_count_TF 15 min=,Supp_Z_repeat_count_TF 1h=,Supp_Z_repeat_count_TF 4h=,Supp_Z_repeat_count_TF D=,Ress_Z_percent_distance_TF 15 min=,Ress_Z_percent_distance_TF 1h=,Ress_Z_percent_distance_TF 4h=,Ress_Z_percent_distance_TF D=,Ress_Z_repeat_count_TF 15 min=,Ress_Z_repeat_count_TF 1h=,Ress_Z_repeat_count_TF 4h=,Ress_Z_repeat_count_TF D=,Supp_Z_repeated_percent_distance_TF 15 min=,Supp_Z_repeated_percent_distance_TF 1h=,Supp_Z_repeated_percent_distance_TF 4h=,Supp_Z_repeated_percent_distance_TF D=,Supp_Z_repeated_repeat_count_TF 15 min=,Supp_Z_repeated_repeat_count_TF 1h=,Supp_Z_repeated_repeat_count_TF 4h=,Supp_Z_repeated_repeat_count_TF D=,Ress_Z_repeated_percent_distance_TF 15 min=,Ress_Z_repeated_percent_distance_TF 1h=,Ress_Z_repeated_percent_distance_TF 4h=,Ress_Z_repeated_percent_distance_TF D=,Ress_Z_repeated_repeat_count_TF 15 min=,Ress_Z_repeated_repeat_count_TF 1h=,Ress_Z_repeated_repeat_count_TF 4h=,Ress_Z_repeated_repeat_count_TF D=,Supp_Z_farthest_percent_distance_TF 15 min=,Supp_Z_farthest_percent_distance_TF 1h=,Supp_Z_farthest_percent_distance_TF 4h=,Supp_Z_farthest_percent_distance_TF D=,Supp_Z_farthest_repeat_count_TF 15 min=,Supp_Z_farthest_repeat_count_TF 1h=,Supp_Z_farthest_repeat_count_TF 4h=,Supp_Z_farthest_repeat_count_TF D=,Ress_Z_farthest_percent_distance_TF 15 min=,Ress_Z_farthest_percent_distance_TF 1h=,Ress_Z_farthest_percent_distance_TF 4h=,Ress_Z_farthest_percent_distance_TF D=,Ress_Z_farthest_repeat_count_TF 15 min=,Ress_Z_farthest_repeat_count_TF 1h=,Ress_Z_farthest_repeat_count_TF 4h=,Ress_Z_farthest_repeat_count_TF D=,Supp_Z_2th_percent_distance_TF 15 min=,Supp_Z_2th_percent_distance_TF 1h=,Supp_Z_2th_percent_distance_TF 4h=,Supp_Z_2th_percent_distance_TF D=,Supp_Z_2th_repeat_count_TF 15 min=,Supp_Z_2th_repeat_count_TF 1h=,Supp_Z_2th_repeat_count_TF 4h=,Supp_Z_2th_repeat_count_TF D=,Ress_Z_2th_percent_distance_TF 15 min=,Ress_Z_2th_percent_distance_TF 1h=,Ress_Z_2th_percent_distance_TF 4h=,Ress_Z_2th_percent_distance_TF D=,Ress_Z_2th_repeat_count_TF 15 min=,Ress_Z_2th_repeat_count_TF 1h=,Ress_Z_2th_repeat_count_TF 4h=,Ress_Z_2th_repeat_count_TF D=,n_bar_Change_ravand_TF 15 min= ,n_bar_Change_ravand_TF 1h= ,n_bar_Change_ravand_TF 4h= ,n_bar_Change_ravand_TF D= ,n_bar_Change_ravand_Zstr 15 min= ,n_bar_Change_ravand_Zstr 1h= ,n_bar_Change_ravand_Zstr 4h= ,n_bar_Change_ravand_Zstr D= ,now_ravand_perc_TF 15 min= ,now_ravand_perc_TF 1h= ,now_ravand_perc_TF 4h= ,now_ravand_perc_TF D= ,sec_ravand_perc_TF 15 min= ,sec_ravand_perc_TF 1h= ,sec_ravand_perc_TF 4h= ,sec_ravand_perc_TF D= ,third_ravand_perc_TF 15 min= ,third_ravand_perc_TF 1h= ,third_ravand_perc_TF 4h= ,third_ravand_perc_TF D= 
-0.84,Ravand Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isNozooli,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Neutral,Neutral,42.08878503,44.79955369,55.98681519,54.18911156,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Souod,Neutral,Neutral,Neutral,Buy Signa,0.055307695,0.090335902,0.050545088,0.457095055,9,3,6,8,0.061299362,0.129051289,0.333558076,0.702407728,6,2,7,8,0.055307695,0.090335902,0.050545088,0.457095055,9,3,6,8,0.061299362,0.129051289,0.333558076,0.702407728,6,2,7,8,0.311566683,1.374703489,1.417720586,3.339048462,5,3,1,3,0.1451827,0.364108993,1.294200066,3.934220715,2,1,4,1,0.162973342,0.200336762,0.348991556,1.541932451,5,6,5,8,0.1451827,0.364108993,0.634348537,1.82515394,2,1,6,6,5,7,2,4,9,7,22,4,0,0,0,0,-0.157494819,-0.302793245,1.807454229,1.807454229,0.229861714,0.500397728,-1.023581239,-3.990448061
-1.19,Ravand Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isSouodi,PTL_isNozooli,PTL_isSouodi,Neutral,Neutral,Neutral,Neutral,54.11492215,52.9935358,52.60084729,53.05344012,Edame_Ravand_Nozool,Edame_Ravand_Souod,Ehtemale_Start_Nozool,Edame_Ravand_Souod,Buy Signa,Buy Signa,Neutral,Sell Signal,0.054897908,0.023329963,0.237122058,0.367011227,2,7,4,9,0.0427716,0.222359595,0.093188046,0.796250334,14,2,6,8,0.054897908,0.023329963,0.237122058,0.367011227,2,7,4,9,0.0427716,0.222359595,0.093188046,0.796250334,14,2,6,8,0.388437301,1.003293875,1.325853686,3.24897201,1,5,1,3,0.238506039,0.457636345,1.388594152,4.031074984,2,1,4,1,0.164232398,0.254960034,0.506844554,1.450181301,1,9,12,8,0.154544532,0.457636345,0.539752544,1.920042811,6,1,10,6,6,5,4,1,9,5,4,5,0,0,0,0,-0.123553548,0.456642152,-0.842219344,1.807454229,0.361822624,-0.637798537,1.807454229,-3.990448061
-3.65,Ravand Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isNozooli,PTL_isNeutral,PTL_isSouodi,Neutral,Neutral,Neutral,Neutral,35.55989231,38.00559845,40.95378867,46.60875286,Ehtemale_Start_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,OS_Ehtiait_Souod,Neutral,OS_Ehtiait_Souod,Neutral,0.034245624,0.138833613,0.193750019,0.054299368,1,10,12,9,0.041958603,0.0717307,0.076821266,1.113445573,3,8,4,8,0.07867238,0.138833613,0.193750019,0.054299368,2,10,12,9,0.041958603,0.0717307,0.076821266,1.113445573,3,8,4,8,0.07867238,0.671954685,1.015336486,2.944506662,2,1,1,3,0.553946114,0.773766001,1.707653434,4.358449876,2,1,4,1,0.07867238,0.363003619,0.692085559,1.140055348,2,5,4,8,0.155030867,0.265106089,0.408170821,2.240774506,2,7,6,6,6,5,10,1,18,5,2,6,0,0,0,0,-0.553636406,-0.553636406,-0.84956695,1.807454229,0.313262364,0.275270883,1.807454229,-3.990448061
3.25,Ravand Soodi,Ravand Soodi,Ravand Soodi,Ravand mobham_Shayad_Kanal,Ravand Soodi,Ravand Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Neutral,Neutral,54.41645038,57.89959862,53.58580588,52.75844352,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Souod,Sell Signal,Neutral,OB_Ehtiait_Nozool,Neutral,0.035725278,0.067868443,0.255527984,0.386213174,11,7,4,9,0.047969152,0.121152859,0.074721179,0.777653755,1,3,6,8,0.035725278,0.067868443,0.255527984,0.386213174,11,7,4,9,0.132837652,0.121152859,0.074721179,0.777653755,2,3,6,8,0.39205557,1.001817293,1.344058744,3.266822259,6,1,1,3,0.132837652,0.439102239,1.369888287,4.01188159,2,1,4,1,0.160973405,0.238462035,0.525200717,1.468363422,8,8,12,8,0.132837652,0.232465891,0.525405713,1.901238896,2,1,9,6,3,8,16,2,3,29,8,7,0.068310425,0.415917891,0,0,-0.091304829,-0.553636406,-0.84956695,1.807454229,0.416751561,0.275270883,1.807454229,-3.990448061
1.38,Ravand Nozooli,Ravand Nozooli,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isNozooli,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Neutral,Neutral,44.16080419,55.66011777,58.78282959,55.42134133,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Souod,OS_Ehtiait_Souod,OS_Ehtiait_Souod,Neutral,Neutral,0.078304929,0.147397513,0.037112588,0.521111623,3,8,7,9,0.012436665,0.0614924,0.389272737,0.581606019,6,4,9,9,0.078304929,0.147397513,0.037112588,0.521111623,3,8,7,9,0.012436665,0.0614924,0.389272737,0.581606019,6,4,9,9,0.523998158,0.86043298,1.477660064,3.397819745,5,2,1,3,0.105020728,0.303086135,1.284814985,3.871027176,1,1,3,1,0.14305455,0.339833154,0.390603409,1.601796407,7,9,4,8,0.105020728,0.303086135,0.699677568,1.548595117,1,1,2,4,6,6,2,1,24,6,2,8,-0.10491055,0,0,0,0.245391981,0.657687534,0.657687534,1.807454229,-0.159342734,-0.553636406,-0.84956695,-3.990448061
-0.29,Ravand Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Neutral,Neutral,47.59988395,51.55268147,56.592554,55.40283503,Ehtemale_Start_Nozool,Edame_Ravand_Nozool,Ehtemale_Start_Nozool,Edame_Ravand_Souod,Neutral,Neutral,Neutral,Neutral,0.005321658,0.155909706,0.056447591,0.54035301,9,11,7,9,0.085658233,0.030579068,0.393751554,0.571771263,1,5,8,9,0.005321658,0.155909706,0.056447591,0.54035301,9,11,7,9,NotExist,0.030579068,0.393751554,0.571771263,NotExist,5,8,9,0.544804782,0.545380442,1.496716434,3.416504714,2,8,1,3,0.172237522,0.28368533,1.24849177,3.850936254,1,1,2,1,0.084342438,0.359109605,0.409870039,1.620828766,7,9,4,8,0.172237522,0.172237522,0.680200053,1.528953404,1,1,2,4,4,2,8,1,4,7,2,9,0,0,0,0,0.092176943,0.328407225,0.744761658,1.807454229,-0.249177072,-0.241110211,-0.84956695,-3.990448061
3.78,Ravand Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isNeutral,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Neutral,Neutral,51.597237,63.36305213,67.57279887,61.63664821,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Souod,Neutral,Neutral,Neutral,OB_Ehtiait_Nozool,0.054136387,0.119283565,0.341334508,0.917260026,1,3,2,9,0.006422961,0.152315936,0.028750398,0.230614891,1,1,9,9,0.189936137,0.119283565,0.341334508,0.917260026,3,3,2,9,NotExist,NotExist,0.028750398,0.230614891,NotExist,NotExist,9,9,0.532952849,0.919095158,1.869999266,3.782512418,6,6,1,3,0.152315936,0.152315936,0.864805843,3.45738824,1,1,2,1,0.189936137,0.348491522,0.623420476,1.993641268,3,5,7,8,0.152315936,NotExist,0.298667694,1.144204654,1,NotExist,2,4,4,2,2,1,7,5,2,1,0,0,0,0,-0.206138342,0.690024169,1.107879282,2.060853141,0.440779969,-0.241110211,-0.84956695,-3.990448061
5.05,Ravand Nozooli,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand_Transient Soodi To Nozooli,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,Neutral,Exit_OB_Signal_Nozool,OB_Ehtiait_Nozool,Neutral,65.76140051,69.55175663,71.06632768,67.30465422,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Souod,Buy Signa,OB_Ehtiait_Nozool,Neutral,OB_Ehtiait_Nozool,0.025118743,0.337961271,0.273718183,0.191359152,2,2,6,8,NotExist,0.006393862,0.006393862,0.8987943,NotExist,1,1,6,0.025118743,0.337961271,0.273718183,0.191359152,2,2,6,8,NotExist,NotExist,0.407837048,0.8987943,NotExist,NotExist,2,6,0.952076483,1.370478626,2.314578005,4.218426501,6,5,1,3,NotExist,0.006393862,0.407837048,2.98867373,NotExist,1,2,1,0.156192912,0.506941907,0.637689859,1.366155158,1,1,7,9,NotExist,NotExist,0.407837048,1.745524297,NotExist,NotExist,2,1,6,2,1,1,6,2,1,1,0,0,0,0,0.747181965,0.747181965,1.42004928,2.375965441,-0.344792803,-0.435180944,-0.84956695,-3.990448061
-1.13,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Neutral,Neutral,46.81318346,49.79040654,62.08491908,65.32370174,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Souod,Neutral,Neutral,Neutral,Neutral,0.080269148,0.1142784,0.184369153,1.277784888,5,1,6,9,0.03677225,0.107574068,0.441571739,0.003555328,9,3,1,9,0.080269148,0.248669799,0.184369153,1.277784888,5,2,6,9,0.03677225,0.107574068,NotExist,0.003555328,9,3,NotExist,9,0.636606876,1.292031596,2.227057468,4.132611703,3,4,1,3,0.116106855,0.107574068,0.441571739,3.080945677,4,3,1,1,0.212100711,0.248669799,0.548666926,2.350249584,1,2,7,8,0.116106855,NotExist,NotExist,1.076228264,4,NotExist,NotExist,5,4,14,10,2,55,14,4,2,0,0,0,0,-0.228295908,-0.271099184,1.717398151,2.676116919,0.063049398,0.808833678,-0.84956695,-3.990448061
-1.35,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isNozooli,PTL_isNeutral,PTL_isSouodi,Neutral,Neutral,Neutral,Neutral,47.07798169,41.87860071,55.404447,62.52031103,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Souod,Neutral,Sell Signal,Neutral,Neutral,0.070477324,0.122953946,0.092291733,1.163028389,3,3,6,9,0.025933214,0.00183058,0.203194362,0.11980128,6,1,1,9,0.070477324,0.122953946,0.092291733,1.163028389,3,3,6,9,0.025933214,0.212896435,NotExist,0.11980128,6,5,NotExist,9,0.530868152,1.177291657,2.113404421,4.021173707,1,4,1,3,0.273671686,0.212896435,0.55832685,3.200768844,1,5,1,1,0.22333074,0.302045673,0.433062887,2.236739737,2,1,7,8,0.09675922,0.212896435,0.55832685,1.193721111,7,5,1,5,4,7,2,3,19,7,2,3,0,0,0,0,0.143849297,-0.306000347,-0.606513187,2.676116919,-0.306000347,0.201360096,1.717398151,-3.990448061
0.12,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isSouodi,PTL_isNozooli,PTL_isSouodi,Neutral,Neutral,Neutral,Neutral,60.22809459,50.4777472,54.13435793,62.85870004,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Souod,Neutral,OB_Ehtiait_Nozool,Neutral,Neutral,0.013988171,0.063691936,0.111491392,1.18202228,7,5,6,9,0.049416157,0.174002395,0.183937919,0.100560863,6,7,1,9,0.013988171,0.063691936,0.111491392,1.18202228,7,5,6,9,0.049416157,0.174002395,NotExist,0.100560863,6,7,NotExist,9,0.23426919,1.196282807,2.132215674,4.039618336,1,4,1,3,0.183937919,0.174002395,0.183937919,3.180936345,1,7,1,1,0.078471027,0.2479959,0.452197058,2.255527289,4,3,7,8,0.094104225,NotExist,NotExist,1.174274315,6,NotExist,NotExist,5,3,1,8,4,3,9,3,4,0,0,0,0,0.232067511,-0.379220542,-0.717616203,2.676116919,-0.338239327,0.268457606,1.717398151,-3.990448061
2.19,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Neutral,Neutral,55.74229427,62.59365194,60.2916057,65.97714983,Ehtemale_Start_Souod,Ehtemale_Start_Souod,Edame_Ravand_Souod,Edame_Ravand_Souod,Neutral,Neutral,Buy Signa,Buy Signa,0.044225794,0.066403921,0.318560527,0.106947856,7,7,6,9,0.011871821,0.083102746,0.047943892,0.964539784,1,2,2,5,0.044225794,0.066403921,0.318560527,0.106947856,7,7,6,9,NotExist,0.083102746,0.047943892,0.964539784,NotExist,2,2,5,0.441083806,1.399048428,2.335095842,4.238544454,1,3,1,3,0.119631426,0.083102746,0.047943892,2.967041999,1,2,2,1,0.120088034,0.284558414,0.658559909,1.386872201,4,5,7,9,0.119631426,NotExist,NotExist,1.724153676,1,NotExist,NotExist,1,3,5,2,5,9,5,2,5,0,0,0,0,-0.16509477,0.399274712,0.563199413,2.676116919,0.296404721,-0.096063237,-0.717616203,-3.990448061
-6.61,Ravand Soodi,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isNozooli,PTL_isNozooli,PTL_isNeutral,Neutral,OS_Ehtiait_Souod,Neutral,Neutral,40.10395321,25.63180291,36.041288,52.41178268,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Neutral,Sell Signal,OS_Ehtiait_Souod,Neutral,0.03307334,0.042260379,0.059256401,0.794372632,4,1,8,9,0.057265876,0.069821496,0.280357805,0.372279233,3,1,6,9,0.03307334,0.137805584,0.059256401,0.794372632,4,3,8,9,0.057265876,0.180065963,0.280357805,0.372279233,3,2,6,9,0.03307334,0.806622018,1.748293508,3.663178654,4,3,1,3,0.721182556,0.6844344,0.6490643,3.585701293,1,2,2,1,NotExist,0.137805584,0.500168648,1.872088857,NotExist,3,7,8,0.157098366,0.180065963,0.6490643,1.483706786,1,2,2,6,4,3,1,1,8,3,1,6,0,0,0,0,0.10385743,-0.75797654,-0.75797654,2.676116919,-0.591137506,0.399274712,0.563199413,-3.990448061
0.44,Ravand mobham_Shayad_Kanal,Ravand_Transient_Ravand_Mobham,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isSouodi,PTL_isNeutral,PTL_isNeutral,Neutral,Neutral,Neutral,Neutral,55.2539384,49.07629537,42.80451357,53.38800235,Ehtemale_Start_Souod,Edame_Ravand_Souod,Ehtemale_Start_Souod,Edame_Ravand_Nozool,Neutral,Buy Signa,Neutral,Buy Signa,0.030851162,0.09549169,0.315091972,0.837732991,5,2,6,8,0.006121262,0.007345515,0.093655312,0.171307895,3,2,9,7,0.030851162,0.09549169,0.315091972,0.837732991,5,2,6,8,0.006121262,0.007345515,0.093655312,0.171307895,3,2,9,7,0.167110458,0.855752456,1.803323845,3.717136474,2,1,1,3,0.664769075,0.664769075,0.664769075,3.527683408,1,1,1,1,0.091687763,0.187310623,0.697211765,1.927049858,7,4,3,8,0.06105959,0.108040278,0.448535488,1.135249288,2,3,2,5,9,1,4,2,4,1,6,8,0,0,0,0,-0.100081718,-0.175240612,-0.827298101,2.676116919,0.092822351,0.244649443,0.563199413,-3.990448061
-1.85,Ravand Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isNozooli,PTL_isNozooli,PTL_isNeutral,Neutral,Neutral,Neutral,Neutral,44.04547438,37.19747373,38.86394359,50.00560333,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Neutral,Neutral,OS_Ehtiait_Souod,Sell Signal,0.002529131,0.04828341,0.141105802,0.60903518,4,4,7,9,0.071530978,0.052421988,0.242880183,0.47639631,9,3,11,7,0.002529131,0.04828341,0.141105802,0.60903518,4,4,7,9,0.071530978,0.052421988,0.242880183,0.47639631,9,3,11,7,0.062998354,0.297057931,1.643475302,3.560403312,2,3,1,3,0.656654374,0.828635281,0.828635281,3.696209982,2,1,1,1,0.062998354,0.164623435,0.558248186,1.76740272,2,1,4,8,0.116537101,0.170141539,0.6120497,1.591972998,7,2,2,6,3,5,2,1,3,5,2,9,0,0,0,0,0.072706523,-0.368611198,-0.368611198,2.676116919,-0.368611198,0.235289792,0.304432202,-3.990448061
-0.89,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,No_newSignal,No_newSignal,No_newSignal,Sell Signal_StartNozool,PTL_isNeutral,PTL_isNeutral,PTL_isNozooli,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,59.75518786,50.78835961,42.37165442,48.5537124,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Nozool,Neutral,Sell Signal,Neutral,Neutral,0.059820722,0.248486076,0.217195236,0.572336035,1,3,4,9,0.003988048,0.046169326,0.153795497,0.545749047,6,6,9,7,NotExist,0.248486076,0.217195236,0.572336035,NotExist,3,4,9,0.003988048,0.046169326,0.153795497,0.545749047,6,6,9,7,0.288980103,0.248486076,1.575585783,3.493836932,1,3,1,3,0.368127519,0.898231147,0.825986122,3.767785161,1,1,2,1,0.117800806,NotExist,0.489609601,1.699598741,1,NotExist,4,8,0.071784866,0.136207182,0.467153822,1.66209575,6,2,5,6,8,5,4,1,20,13,4,1,0,0,0,0,0.301816437,-0.384325408,-0.6546975,-1.333236194,-0.384325408,0.097555588,0.304432202,2.676116919
5.83,Ravand Soodi,Ravand Soodi,Ravand Soodi,Ravand Soodi,Ravand Soodi,Ravand Soodi,Ravand Soodi,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,Buy Signa_StartSouod,No_newSignal,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,PTL_isNeutral,OB_Ehtiait_Nozool,OB_Ehtiait_Nozool,Neutral,Neutral,80.84683949,79.3237006,62.84063879,58.77357618,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Souod,Buy Signa,OB_Ehtiait_Nozool,Neutral,Neutral,0.042563319,0.067735174,0.074600225,1.110205941,2,4,4,9,NotExist,0.038749401,0.280551767,0.00183068,NotExist,3,2,7,0.042563319,0.067735174,0.074600225,1.110205941,2,4,4,9,NotExist,0.038749401,0.280551767,0.00183068,NotExist,3,2,7,0.815568106,0.820602477,2.108028449,4.01590251,3,2,1,3,NotExist,0.352405972,0.280551767,3.206436672,NotExist,1,2,1,0.174829976,0.182762924,0.388002534,2.231370539,1,3,9,8,NotExist,0.185160243,NotExist,1.112138326,NotExist,7,NotExist,6,4,13,10,2,49,13,10,2,0.819483024,0.819483024,0.83530237,0,-0.327455688,-0.327455688,-0.6546975,-1.333236194,0.063507842,0.344273795,0.304432202,2.676116919
