Sood_zarar,Ravand_TF 15 min= ,Ravand_TF 1h= ,Ravand_TF 4h= ,Ravand_TF D= ,Ravand_Zstr_TF 15 min= ,Ravand_Zstr_TF 1h= ,Ravand_Zstr_TF 4h= ,Ravand_Zstr_TF D= ,PTL_signal 15 min= ,PTL_signal 1h= ,PTL_signal 4h= ,PTL_signal D= ,PTL_Status 15 min= ,PTL_Status 1h= ,PTL_Status 4h= ,PTL_Status D= ,RSI_Status 15 min= ,RSI_Status 1h= ,RSI_Status 4h= ,RSI_Status D= ,RSI 15 min= ,RSI 1h= ,RSI 4h= ,RSI D= ,MACD_Status 15 min= ,MACD_Status 1h= ,MACD_Status 4h= ,MACD_Status D= ,Stochastic_Status 15 min= ,Stochastic_Status 1h= ,Stochastic_Status 4h= ,Stochastic_Status D= ,Supp_Z_percent_distance_TF 15 min=,Supp_Z_percent_distance_TF 1h=,Supp_Z_percent_distance_TF 4h=,Supp_Z_percent_distance_TF D=,Supp_Z_repeat_count_TF 15 min=,Supp_Z_repeat_count_TF 1h=,Supp_Z_repeat_count_TF 4h=,Supp_Z_repeat_count_TF D=,Ress_Z_percent_distance_TF 15 min=,Ress_Z_percent_distance_TF 1h=,Ress_Z_percent_distance_TF 4h=,Ress_Z_percent_distance_TF D=,Ress_Z_repeat_count_TF 15 min=,Ress_Z_repeat_count_TF 1h=,Ress_Z_repeat_count_TF 4h=,Ress_Z_repeat_count_TF D=,Supp_Z_repeated_percent_distance_TF 15 min=,Supp_Z_repeated_percent_distance_TF 1h=,Supp_Z_repeated_percent_distance_TF 4h=,Supp_Z_repeated_percent_distance_TF D=,Supp_Z_repeated_repeat_count_TF 15 min=,Supp_Z_repeated_repeat_count_TF 1h=,Supp_Z_repeated_repeat_count_TF 4h=,Supp_Z_repeated_repeat_count_TF D=,Ress_Z_repeated_percent_distance_TF 15 min=,Ress_Z_repeated_percent_distance_TF 1h=,Ress_Z_repeated_percent_distance_TF 4h=,Ress_Z_repeated_percent_distance_TF D=,Ress_Z_repeated_repeat_count_TF 15 min=,Ress_Z_repeated_repeat_count_TF 1h=,Ress_Z_repeated_repeat_count_TF 4h=,Ress_Z_repeated_repeat_count_TF D=,Supp_Z_farthest_percent_distance_TF 15 min=,Supp_Z_farthest_percent_distance_TF 1h=,Supp_Z_farthest_percent_distance_TF 4h=,Supp_Z_farthest_percent_distance_TF D=,Supp_Z_farthest_repeat_count_TF 15 min=,Supp_Z_farthest_repeat_count_TF 1h=,Supp_Z_farthest_repeat_count_TF 4h=,Supp_Z_farthest_repeat_count_TF D=,Ress_Z_farthest_percent_distance_TF 15 min=,Ress_Z_farthest_percent_distance_TF 1h=,Ress_Z_farthest_percent_distance_TF 4h=,Ress_Z_farthest_percent_distance_TF D=,Ress_Z_farthest_repeat_count_TF 15 min=,Ress_Z_farthest_repeat_count_TF 1h=,Ress_Z_farthest_repeat_count_TF 4h=,Ress_Z_farthest_repeat_count_TF D=,Supp_Z_2th_percent_distance_TF 15 min=,Supp_Z_2th_percent_distance_TF 1h=,Supp_Z_2th_percent_distance_TF 4h=,Supp_Z_2th_percent_distance_TF D=,Supp_Z_2th_repeat_count_TF 15 min=,Supp_Z_2th_repeat_count_TF 1h=,Supp_Z_2th_repeat_count_TF 4h=,Supp_Z_2th_repeat_count_TF D=,Ress_Z_2th_percent_distance_TF 15 min=,Ress_Z_2th_percent_distance_TF 1h=,Ress_Z_2th_percent_distance_TF 4h=,Ress_Z_2th_percent_distance_TF D=,Ress_Z_2th_repeat_count_TF 15 min=,Ress_Z_2th_repeat_count_TF 1h=,Ress_Z_2th_repeat_count_TF 4h=,Ress_Z_2th_repeat_count_TF D=,n_bar_Change_ravand_TF 15 min= ,n_bar_Change_ravand_TF 1h= ,n_bar_Change_ravand_TF 4h= ,n_bar_Change_ravand_TF D= ,n_bar_Change_ravand_Zstr 15 min= ,n_bar_Change_ravand_Zstr 1h= ,n_bar_Change_ravand_Zstr 4h= ,n_bar_Change_ravand_Zstr D= ,now_ravand_perc_TF 15 min= ,now_ravand_perc_TF 1h= ,now_ravand_perc_TF 4h= ,now_ravand_perc_TF D= ,sec_ravand_perc_TF 15 min= ,sec_ravand_perc_TF 1h= ,sec_ravand_perc_TF 4h= ,sec_ravand_perc_TF D= ,third_ravand_perc_TF 15 min= ,third_ravand_perc_TF 1h= ,third_ravand_perc_TF 4h= ,third_ravand_perc_TF D= 
1.67,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isSouodi,PTL_isNeutral,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,65.02983394,62.15911648,48.28559464,41.97308387,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Nozool,Neutral,OB_Ehtiait_Nozool,Neutral,Neutral,0.093343663,0.090076635,0.433114598,0.489470835,4,4,5,8,0.024891644,0.064173769,0.1274141,0.390902519,6,4,10,9,0.093343663,0.090076635,0.433114598,0.489470835,4,4,5,8,0.024891644,0.064173769,0.1274141,0.390902519,6,4,10,9,0.400444316,0.41584602,0.433114598,2.479207699,1,2,5,1,0.306167216,1.291876301,1.89114262,5.246847318,4,1,1,1,0.1719857,0.269296469,NotExist,1.937814451,8,2,NotExist,2,0.164284848,0.22180788,0.442137819,0.978552738,2,8,6,3,2,1,1,6,2,1,7,6,0,0,0,0,0.32013779,0.439541902,-0.841944837,-2.279285799,-0.111269028,-0.4626952,0.880293244,1.184660592
2.14,Ravand Soodi,Ravand Soodi,Ravand Soodi,Ravand mobham_Shayad_Kanal,Ravand Soodi,Ravand Soodi,Ravand Soodi,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,Buy Signa_StartSouod,No_newSignal,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,PTL_isNozooli,Neutral,OB_Ehtiait_Nozool,Neutral,Neutral,68.99171808,73.51422203,58.15266514,45.28530224,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Souod,Ehtemale_Start_Souod,Neutral,Sell Signal,OB_Ehtiait_Nozool,Buy Signa,0.005588049,0.003143278,0.087339137,0.712825504,2,8,9,8,0.081026711,0.111760981,0.216692123,0.165571823,4,4,6,9,0.005588049,0.003143278,0.087339137,0.712825504,2,8,9,8,0.081026711,0.111760981,0.216692123,0.165571823,4,4,6,9,0.584882465,0.639365943,0.656595761,2.698096338,3,2,5,1,0.081026711,1.064523339,1.662444585,5.010617293,4,1,1,1,0.076990898,0.151498218,0.656595761,2.157918265,3,3,5,2,NotExist,0.279402451,0.609563015,0.751903041,NotExist,3,4,3,2,12,8,6,47,30,8,6,0.508288948,0.627917002,0.627917002,0,-0.111269028,-0.4626952,-0.841944837,-2.279285799,0.108581698,0.181301634,0.880293244,1.184660592
-1.02,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isSouodi,PTL_isSouodi,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,50.24839843,61.08108511,54.0207682,44.03940388,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Souod,Ehtemale_Start_Souod,Neutral,Neutral,Neutral,Buy Signa,0.004194709,0.008622458,0.569548276,0.62582729,4,8,5,8,0.068047503,0.160447622,0.052278504,0.253339713,1,8,12,9,0.004194709,0.008622458,0.569548276,0.62582729,4,8,5,8,0.158932866,0.160447622,0.052278504,0.253339713,2,8,12,9,0.497772143,0.552303361,0.569548276,2.612837674,3,2,5,1,0.158932866,1.153078916,1.751524078,5.102630549,2,1,1,1,0.114655381,0.226980369,NotExist,2.072186282,5,4,NotExist,2,0.158932866,0.367270083,0.34186879,0.840184691,2,3,4,3,5,2,1,6,5,3,1,6,0,0,0,0,-0.214041096,0.706640925,0.706640925,-2.279285799,0.586919282,-0.4626952,-0.841944837,1.184660592
0.38,Ravand Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Sell Signal_StartNozool,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isSouodi,PTL_isSouodi,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,50.90546972,60.71290155,55.58645039,44.57746488,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Souod,OS_Ehtiait_Souod,Neutral,Neutral,Neutral,0.030437997,0.104591789,0.004828291,0.66656883,3,4,11,8,0.038202792,0.074626739,0.300730512,0.212237731,2,11,4,9,0.030437997,0.104591789,0.004828291,0.66656883,3,4,11,8,0.038202792,0.074626739,0.300730512,0.212237731,2,11,4,9,0.538566184,0.593075045,0.61031289,2.652764578,3,2,5,1,0.124857904,1.111608058,1.709807868,5.059540448,1,1,1,1,0.146909922,0.267885429,0.61031289,2.112334843,6,4,5,2,0.124857904,0.227819086,0.656435773,0.798842114,1,2,4,3,6,2,2,7,6,7,2,7,0,0,0,0,0.152969378,0.706640925,0.706640925,-2.279285799,-0.228000298,-0.4626952,-0.841944837,1.184660592
0.01,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isSouodi,PTL_isSouodi,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,51.26647572,60.8318939,55.96180481,44.76299438,Ehtemale_Start_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Souod,Neutral,Neutral,Neutral,Neutral,0.016304702,0.062423717,0.013213161,0.674898212,8,8,11,8,0.04099468,0.103211353,0.292320019,0.203834659,1,9,4,9,0.016304702,0.062423717,0.013213161,0.674898212,8,8,11,8,NotExist,0.103211353,0.292320019,0.203834659,NotExist,9,4,9,0.586037585,0.60141059,0.618646989,2.660927411,1,2,5,1,0.116462159,1.103129571,1.70127922,5.050730917,1,1,1,1,0.146649151,0.276248241,0.618646989,2.120542993,5,4,5,2,0.116462159,0.258080145,0.647995453,0.790389853,1,1,4,3,3,2,3,7,22,11,3,7,0,0,0,0,0.152969378,0.706640925,0.706640925,-2.279285799,-0.228000298,-0.4626952,-0.841944837,1.184660592
0.59,Ravand_Transient Soodi To Nozooli,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,64.12841454,66.41919042,58.77868287,45.69982116,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Souod,OB_Ehtiait_Nozool,OB_Ehtiait_Nozool,Sell Signal,Neutral,0.031425166,0.026629919,0.075589693,0.736861953,4,10,11,8,0.05400473,0.082869327,0.229752882,0.141322723,1,4,4,9,0.031425166,0.026629919,0.075589693,0.736861953,4,10,11,8,NotExist,0.082869327,0.229752882,0.141322723,NotExist,4,4,9,0.648056761,0.663420175,0.696474795,2.721652172,1,2,4,1,0.05400473,1.040056612,1.637833107,4.985195255,1,1,1,1,0.10490574,0.175282594,0.696474795,2.181604872,3,4,4,2,NotExist,0.195534367,0.585206428,0.727511996,NotExist,1,4,3,1,1,4,7,1,15,4,7,0,0,0,0,0.1697587,0.706640925,0.706640925,-2.279285799,-0.228000298,-0.4626952,-0.841944837,1.184660592
-0.71,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isNozooli,PTL_isSouodi,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,49.57673271,55.18889106,55.28715349,44.80563262,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Souod,Sell Signal,Neutral,Neutral,Neutral,0.016770082,0.117390575,0.043449758,0.677674362,6,5,11,8,0.038198521,0.043788548,0.267203309,0.201033948,1,11,5,9,0.016770082,0.117390575,0.043449758,0.677674362,6,5,11,8,0.103415507,0.043788548,0.267203309,0.201033948,2,11,5,9,0.588816219,0.604188794,0.637263123,2.663648052,1,2,4,1,0.103415507,1.100303725,1.698436656,5.047794734,2,1,1,1,0.129968137,0.230122794,0.637263123,2.123278737,4,2,4,2,0.103415507,0.152172968,0.645182328,0.787572748,2,3,4,3,2,2,1,7,7,2,5,7,0,0,0,0,-0.216877339,-0.237306432,0.706640925,-2.279285799,0.208001045,0.706640925,-0.841944837,1.184660592
-2.8,Ravand_Transient Nozooli To Soodi,Ravand_Transient Nozooli To Soodi,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isNozooli,PTL_isNeutral,PTL_isNozooli,Exit_OS_Signal_Souod,Neutral,Neutral,Neutral,30.0479324,36.48177491,44.02058486,41.89938552,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Ehtemale_Start_Nozool,Buy Signa,Buy Signa,Neutral,Neutral,0.03268859,0.073160177,0.393197037,0.43370754,3,3,4,8,0.115344024,0.014943355,0.186197604,0.447159154,4,2,11,9,0.03268859,0.073160177,0.393197037,0.43370754,3,3,4,8,0.115344024,0.014943355,0.186197604,0.447159154,4,2,11,9,0.344631133,0.360041468,0.393197037,2.424559405,1,2,4,1,0.349300931,1.34863782,1.948239953,5.305825107,2,1,1,1,0.116044494,0.213409794,NotExist,1.882862773,8,2,NotExist,2,0.228820129,0.12958691,0.513491048,1.035138677,6,4,5,3,1,1,1,7,1,1,6,7,0,0,0,0,-0.390937692,-0.411331149,0.706640925,-2.279285799,0.208001045,0.706640925,-0.841944837,1.184660592
-0.34,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isNozooli,PTL_isNeutral,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,42.49581723,36.31225115,42.80832035,41.62628971,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Ehtemale_Start_Nozool,Neutral,Neutral,Neutral,Neutral,0.028025859,0.057920108,0.368072942,0.408593662,1,2,4,8,0.039236202,0.040170397,0.201701255,0.472495215,1,2,11,9,0.084477945,0.057920108,0.368072942,0.408593662,7,2,4,8,0.160681589,0.040170397,0.201701255,0.472495215,4,2,11,9,0.280258585,0.334909009,0.368072942,2.399947685,3,2,4,1,0.374612309,1.374201263,1.973954635,5.332386682,2,1,1,1,0.084477945,0.170646339,NotExist,1.85811442,7,3,NotExist,2,0.160681589,0.154842868,0.53884384,1.060623046,4,4,5,3,1,3,1,7,12,3,7,7,0,0,0,0,-0.497980155,-0.518351697,0.706640925,-2.279285799,0.208001045,0.706640925,-0.841944837,1.184660592
0.81,Ravand Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isNeutral,PTL_isNeutral,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,51.7807132,45.81378941,47.2577264,42.59280269,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Neutral,Neutral,Neutral,Neutral,0.048535534,0.047602158,0.455487315,0.495972484,1,2,4,8,0.051646786,0.059176016,0.113786977,0.384343349,3,5,11,9,0.172141137,0.047602158,0.455487315,0.495972484,7,2,4,8,0.051646786,0.059176016,0.113786977,0.384343349,3,5,11,9,0.367750005,0.42235248,0.455487315,2.485579346,3,2,4,1,0.286546323,1.285258265,1.88448543,5.239970879,2,1,1,1,0.11573858,0.145606601,NotExist,1.944221471,1,2,NotExist,2,0.174007888,0.219809965,0.450633762,0.971955173,7,10,5,3,7,2,2,8,7,7,8,8,-0.027993431,0,0,0,0.251639398,-0.518351697,0.706640925,-2.279285799,-0.497980155,0.706640925,-0.841944837,1.184660592
-0.21,Ravand Soodi,Ravand_Transient_Ravand_Mobham,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isNeutral,PTL_isNeutral,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,53.31627612,46.19488933,47.01299923,42.4910755,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Nozool,OB_Ehtiait_Nozool,Buy Signa,Neutral,Neutral,0.064641694,0.084570938,0.447124495,0.487613065,4,5,4,8,0.048306248,0.070242418,0.122197622,0.392776725,4,4,11,9,0.064641694,0.084570938,0.447124495,0.487613065,4,5,4,8,0.048306248,0.070242418,0.122197622,0.392776725,4,4,11,9,0.339777278,0.413986876,0.447124495,2.477387075,2,2,4,1,0.294971483,1.293767327,1.893044834,5.24881218,2,1,1,1,0.166932701,0.249854537,NotExist,1.935983721,6,3,NotExist,2,0.174555909,0.228229518,0.459072707,0.980437914,6,10,5,3,4,1,3,8,4,11,9,8,0,0,0,0,-0.106375037,-0.518351697,0.706640925,-2.279285799,0.251639398,0.706640925,-0.841944837,1.184660592
-0.37,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isNeutral,PTL_isNeutral,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,45.29519176,44.10529224,45.73036503,42.18878872,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Sell Signal,Neutral,Neutral,Neutral,0.038094527,0.059382645,0.4220276,0.462526377,5,5,4,8,0.071707344,0.089260705,0.147438041,0.418085356,5,5,11,9,0.038094527,0.059382645,0.4220276,0.462526377,5,5,4,8,0.071707344,0.089260705,0.147438041,0.418085356,5,5,11,9,0.241358705,0.388881627,0.4220276,2.452802002,4,2,4,1,0.320255457,1.319303094,1.918731676,5.275344998,2,1,1,1,0.163551256,0.224707911,NotExist,1.911262161,6,3,NotExist,2,0.141920786,0.253496667,0.48439805,1.005894692,1,10,5,3,4,3,4,8,4,3,10,8,0,0,0,0,-0.097041177,0.254445785,0.706640925,-2.279285799,0.109290638,-0.518351697,-0.841944837,1.184660592
-1.66,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isNozooli,PTL_isNeutral,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,38.77918554,32.57494684,39.58339767,40.54365475,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Neutral,Neutral,Neutral,Neutral,0.014586528,0.08508808,0.242360773,0.31919718,5,4,5,8,0.050959345,0.08452706,0.344857484,0.562682591,2,5,11,9,0.014586528,0.08508808,0.242360773,0.31919718,5,4,5,8,0.050959345,0.08452706,0.344857484,0.562682591,2,5,11,9,0.097617534,0.245446385,0.242360773,2.312338707,5,2,5,1,0.464711823,1.46519804,2.065489771,5.426936455,2,1,1,1,0.097617534,0.245446385,NotExist,1.770019075,5,2,NotExist,2,0.118749299,0.233384449,0.651484834,1.151338345,3,5,4,3,3,2,1,8,7,2,1,8,0,0,0,0,-0.305119855,-0.305119855,-0.569535438,-2.279285799,0.109290638,0.254445785,0.706640925,1.184660592
-1.88,Ravand Nozooli,Ravand Nozooli,Ravand Nozooli,Ravand mobham_Shayad_Kanal,Ravand Nozooli,Ravand Nozooli,Ravand Nozooli,Ravand mobham_Shayad_Kanal,Sell Signal_StartNozool,No_newSignal,Sell Signal_StartNozool,No_newSignal,PTL_isNozooli,PTL_isNozooli,PTL_isNozooli,PTL_isNozooli,Neutral,OS_Ehtiait_Souod,Neutral,Neutral,35.22956734,29.87639907,34.3925722,38.87987785,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Neutral,Neutral,Neutral,Sell Signal,NotExist,0.087564034,0.120810272,0.161431555,NotExist,2,4,8,0.043547889,0.077106297,0.503674114,0.721843975,4,3,11,9,NotExist,0.087564034,0.120810272,0.161431555,NotExist,2,4,8,0.043547889,0.077106297,0.503674114,0.721843975,4,3,11,9,NotExist,0.087564034,0.120810272,2.157727643,NotExist,2,4,1,0.623718147,1.625787842,2.227029659,5.593796533,2,1,1,1,NotExist,NotExist,NotExist,1.614549677,NotExist,NotExist,NotExist,2,0.130955837,0.242931663,0.810786765,1.311431399,6,5,4,3,5,11,12,8,44,11,12,8,-0.365770591,-0.365770591,-0.630025313,0,0.109290638,0.254445785,0.706640925,-2.279285799,-0.106375037,-0.518351697,-0.841944837,1.184660592
0.3,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand Nozooli,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isNozooli,PTL_isNozooli,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,47.71004606,36.11515894,36.91065564,39.31906181,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Neutral,Neutral,Buy Signa,Sell Signal,0.058506904,0.141040643,0.163444886,0.434589282,2,3,5,4,0.043061081,0.034012013,0.460396145,0.431172478,4,3,11,10,0.058506904,0.141040643,0.163444886,0.434589282,2,3,5,4,0.043061081,0.034012013,0.460396145,0.431172478,4,3,11,10,0.16194711,0.141040643,0.163444886,2.199859583,1,3,5,1,0.580388486,1.582026679,2.183009595,5.548326703,2,1,1,1,0.16194711,NotExist,NotExist,1.656915516,1,NotExist,NotExist,2,0.126374912,0.136984164,0.76737655,1.169389188,3,3,4,5,2,3,1,16,9,4,1,16,0,0,0,-2.136372381,0.279413419,-0.484272798,-0.748213222,1.184660592,-0.484272798,0.254445785,0.706640925,-0.98029317
-0.22,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isNozooli,PTL_isNozooli,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,47.69958265,36.44758686,36.09949753,39.10470129,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Neutral,Buy Signa,Neutral,Neutral,0.048373405,0.125146681,0.14755449,0.190528799,3,3,5,8,0.01685267,0.049933838,0.476385834,0.694496459,2,3,11,9,0.048373405,0.125146681,0.14755449,0.190528799,3,3,5,8,0.01685267,0.049933838,0.476385834,0.694496459,2,3,11,9,0.146056475,0.125146681,0.14755449,2.184293311,1,3,5,1,0.596397274,1.598194892,2.199273463,5.565126208,2,1,1,1,0.146056475,NotExist,NotExist,1.641262827,1,NotExist,NotExist,2,0.106733578,0.152922378,0.7834151,1.283923801,4,3,4,3,5,7,2,1,6,8,2,1,0,0,0,0,-0.192613371,-0.484272798,-0.748213222,-2.294859697,0.279413419,0.254445785,0.706640925,1.184660592
-0.23,Ravand_Transient Nozooli To Soodi,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isNozooli,PTL_isNozooli,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,45.93488812,36.0338884,35.72368616,38.94534753,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Buy Signa,Sell Signal,Neutral,Neutral,0.025096688,0.105505976,0.127918192,0.170900952,5,3,5,8,0.033399821,0.027156864,0.471031118,0.714298349,3,3,9,9,0.025096688,0.105505976,0.127918192,0.170900952,5,3,5,8,0.033399821,0.027156864,0.471031118,0.714298349,3,3,9,9,0.126419883,0.105505976,0.127918192,2.165057544,1,3,5,1,0.616179872,1.279650145,2.219371272,5.585885922,2,2,1,1,0.126419883,NotExist,NotExist,1.621920271,1,NotExist,NotExist,2,0.126419883,0.155683744,0.780806652,1.303841604,4,4,5,3,1,1,3,1,1,12,3,1,0,0,0,0,-0.04774655,-0.484272798,-0.748213222,-2.294859697,0.065577456,0.254445785,0.706640925,1.184660592
