Sood_zarar,Ravand_TF 15 min= ,Ravand_TF 1h= ,Ravand_TF 4h= ,Ravand_TF D= ,Ravand_Zstr_TF 15 min= ,Ravand_Zstr_TF 1h= ,Ravand_Zstr_TF 4h= ,Ravand_Zstr_TF D= ,PTL_signal 15 min= ,PTL_signal 1h= ,PTL_signal 4h= ,PTL_signal D= ,PTL_Status 15 min= ,PTL_Status 1h= ,PTL_Status 4h= ,PTL_Status D= ,RSI_Status 15 min= ,RSI_Status 1h= ,RSI_Status 4h= ,RSI_Status D= ,RSI 15 min= ,RSI 1h= ,RSI 4h= ,RSI D= ,MACD_Status 15 min= ,MACD_Status 1h= ,MACD_Status 4h= ,MACD_Status D= ,Stochastic_Status 15 min= ,Stochastic_Status 1h= ,Stochastic_Status 4h= ,Stochastic_Status D= ,Supp_Z_TF 15 min= ,Supp_Z_TF 1h= ,Supp_Z_TF 4h= ,Supp_Z_TF D= ,Ress_Z_TF 15 min= ,Ress_Z_TF 1h= ,Ress_Z_TF 4h= ,Ress_Z_TF D= ,n_bar_Change_ravand_TF 15 min= ,n_bar_Change_ravand_TF 1h= ,n_bar_Change_ravand_TF 4h= ,n_bar_Change_ravand_TF D= ,n_bar_Change_ravand_Zstr 15 min= ,n_bar_Change_ravand_Zstr 1h= ,n_bar_Change_ravand_Zstr 4h= ,n_bar_Change_ravand_Zstr D= ,now_ravand_perc_TF 15 min= ,now_ravand_perc_TF 1h= ,now_ravand_perc_TF 4h= ,now_ravand_perc_TF D= ,sec_ravand_perc_TF 15 min= ,sec_ravand_perc_TF 1h= ,sec_ravand_perc_TF 4h= ,sec_ravand_perc_TF D= ,third_ravand_perc_TF 15 min= ,third_ravand_perc_TF 1h= ,third_ravand_perc_TF 4h= ,third_ravand_perc_TF D= 
1.82,Ravand_Transient Soodi To Nozooli,Ravand_Transient Nozooli To Soodi,Ravand Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Buy Signa_StartSouod,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isNozooli,PTL_isNeutral,PTL_isSouodi,Neutral,Neutral,Neutral,OB_Ehtiait_Nozool,51.22839892,46.69020232,59.04656813,73.79167943,Edame_Ravand_Souod,Ehtemale_Start_Souod,Edame_Ravand_Nozool,Edame_Ravand_Souod,Neutral,Neutral,Neutral,Sell Signal,1.128485,1.12856,1.11425,0,1.1329,1.13882,1.14732,0,1,1,14,2,3,1,14,2,0,0,0,0,-0.8181954,-0.8181954,5.450267458,6.900471461,0.515887388,0.735684691,-2.354049809,-2.022968359
-5.43,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,Sell Signal_StartNozool,No_newSignal,PTL_isNozooli,PTL_isNozooli,PTL_isNozooli,PTL_isSouodi,Neutral,Neutral,Neutral,Exit_OB_Signal_Nozool,32.71502461,34.30802688,52.70442028,69.19815033,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Souod,Neutral,Neutral,Neutral,Sell Signal,0,1.12639,1.12639,0,0,1.13882,1.14732,0,2,1,1,2,2,1,1,2,0,0,0,0,-1.008902599,-1.008902599,-1.824251299,6.900471461,0.515887388,0.735684691,5.450267458,-2.022968359
0.01,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,Sell Signal_StartNozool,No_newSignal,PTL_isNozooli,PTL_isNozooli,PTL_isNozooli,PTL_isSouodi,Neutral,Neutral,Neutral,Exit_OB_Signal_Nozool,38.37834185,34.79222927,52.88090138,69.31209422,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Souod,Neutral,OS_Ehtiait_Souod,Neutral,Sell Signal,0,0,1.12639,0,0,0,1.14732,0,2,3,1,2,10,3,1,2,0,0,0,0,-1.008902599,-1.008902599,-1.824251299,6.900471461,0.515887388,0.735684691,5.450267458,-2.022968359
0.67,Ravand_Transient_Ravand_Mobham,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isNozooli,PTL_isNozooli,PTL_isSouodi,Neutral,Neutral,Neutral,Neutral,44.53221425,38.14085746,53.6436651,69.75372025,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Souod,Neutral,Neutral,Buy Signa,Neutral,0,0,0,0,0,0,0,0,1,5,2,3,2,5,2,3,0,0,0,0,0.225499161,-1.008902599,-1.824251299,6.900471461,-1.008902599,0.735684691,5.450267458,-2.022968359
1.07,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isNeutral,PTL_isNozooli,PTL_isSouodi,Neutral,Neutral,Neutral,Vorood_OB_Ehtiait_Nozool,55.66985473,43.86198962,55.20478286,70.27143634,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Souod,Buy Signa,Neutral,Buy Signa,Neutral,0,1.11425,0,0,0,1.1299,0,0,3,1,2,3,3,7,2,3,0,0,0,0,0.311614982,-1.008902599,-1.824251299,6.900471461,-1.008902599,0.735684691,5.450267458,-2.022968359
2.96,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,Buy Signa_StartSouod,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isSouodi,PTL_isNozooli,PTL_isSouodi,Neutral,Neutral,Neutral,Vorood_OB_Ehtiait_Nozool,68.98698601,52.30404324,57.56699707,71.08290922,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Souod,Buy Signa,OB_Ehtiait_Nozool,Neutral,Neutral,0,1.11425,0,0,0,1.13213,0,0,2,1,3,3,2,9,3,3,0,0,0,0,0.509592592,-1.008902599,-1.824251299,6.900471461,-1.008902599,0.735684691,5.450267458,-2.022968359
0.85,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isSouodi,PTL_isNozooli,PTL_isSouodi,Neutral,Neutral,Neutral,Vorood_OB_Ehtiait_Nozool,68.38331876,54.7886932,58.35533145,71.34578859,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Souod,Sell Signal,OB_Ehtiait_Nozool,Neutral,Neutral,0,1.1270425,0,0,0,1.13315,0,0,2,1,3,3,2,1,3,3,0,0,0,0,0.600147373,0.600147373,-1.824251299,6.900471461,-1.008902599,-1.008902599,5.450267458,-2.022968359
1.53,Ravand_Transient Soodi To Nozooli,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isSouodi,PTL_isNeutral,PTL_isSouodi,OB_Ehtiait_Nozool,Neutral,Neutral,Vorood_OB_Ehtiait_Nozool,72.30399109,60.17069731,60.05993342,71.9317185,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Souod,Neutral,OB_Ehtiait_Nozool,Neutral,Neutral,1.13209,1.1270425,0,0,1.13475,1.13475,0,0,1,1,4,3,1,1,4,3,0,0,0,0,0.742194089,0.742194089,-1.824251299,6.900471461,-1.008902599,-1.008902599,5.450267458,-2.022968359
1.85,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isSouodi,PTL_isNeutral,PTL_isSouodi,Neutral,Neutral,Neutral,Vorood_OB_Ehtiait_Nozool,62.27127816,60.50012946,61.37745906,72.36914103,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Souod,Neutral,Neutral,Neutral,Neutral,0,0,1.12639,0,0,0,1.14732,0,5,2,4,3,5,2,4,3,0,0,0,0,1.076003871,1.076003871,-1.824251299,6.900471461,-1.008902599,-1.008902599,5.450267458,-2.022968359
0.01,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isSouodi,PTL_isNeutral,PTL_isSouodi,Neutral,Neutral,Neutral,Vorood_OB_Ehtiait_Nozool,55.19024849,59.54787719,61.90328949,72.58572309,Edame_Ravand_Nozool,Edame_Ravand_Souod,Ehtemale_Start_Nozool,Edame_Ravand_Souod,Neutral,Neutral,Neutral,Buy Signa,0,0,1.12639,0,0,0,1.13919,0,2,2,1,3,2,2,5,3,0,0,0,0,-0.474021015,1.136373725,-1.824251299,6.900471461,1.136373725,-1.008902599,5.450267458,-2.022968359
-1.32,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isSouodi,PTL_isNeutral,PTL_isSouodi,Neutral,Neutral,Neutral,Vorood_OB_Ehtiait_Nozool,48.91335605,55.87855999,60.22162597,72.23995622,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Ehtemale_Start_Nozool,Edame_Ravand_Souod,Neutral,Neutral,Neutral,Neutral,0,0,1.12639,0,0,0,1.13919,0,10,4,1,3,10,4,5,3,0,0,0,0,-0.474021015,1.136373725,-1.824251299,6.900471461,1.136373725,-1.008902599,5.450267458,-2.022968359
-0.93,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isNeutral,PTL_isNeutral,PTL_isSouodi,Neutral,Neutral,Neutral,Vorood_OB_Ehtiait_Nozool,45.97823963,53.75931185,59.50255484,72.08821408,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Souod,Neutral,Neutral,Sell Signal,Neutral,0,0,0,0,0,0,0,0,18,6,2,3,18,6,6,3,0,0,0,0,-0.474021015,1.136373725,-1.824251299,6.900471461,1.136373725,-1.008902599,5.450267458,-2.022968359
2.81,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Buy Signa_StartSouod,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isSouodi,PTL_isNeutral,PTL_isSouodi,Neutral,Neutral,Neutral,Vorood_OB_Ehtiait_Nozool,61.91853867,61.8358911,62.53820344,73.04874779,Edame_Ravand_Souod,Edame_Ravand_Souod,Ehtemale_Start_Souod,Edame_Ravand_Souod,Neutral,Neutral,Neutral,Buy Signa,1.135021429,0,0,0,1.13839,0,0,0,1,8,2,3,1,8,6,3,0,0,0,0,0.405718872,1.136373725,-1.824251299,6.900471461,-0.474021015,-1.008902599,5.450267458,-2.022968359
-1.02,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isSouodi,PTL_isNeutral,PTL_isSouodi,Neutral,Neutral,Neutral,Vorood_OB_Ehtiait_Nozool,51.6263881,57.16548945,61.17699014,72.68544218,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Souod,Neutral,Sell Signal,Neutral,Buy Signa,0,0,0,0,0,0,0,0,4,10,3,3,4,10,7,3,0,0,0,0,0.428650808,1.136373725,-1.824251299,6.900471461,-0.474021015,-1.008902599,5.450267458,-2.022968359
1.43,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isSouodi,PTL_isNeutral,PTL_isSouodi,Neutral,Neutral,Neutral,Vorood_OB_Ehtiait_Nozool,58.09579063,61.68060653,62.83532332,73.12251602,Edame_Ravand_Souod,Edame_Ravand_Souod,Ehtemale_Start_Souod,Edame_Ravand_Souod,Neutral,Buy Signa,Buy Signa,Buy Signa,0,0,0,0,0,0,0,0,5,12,3,3,5,12,7,3,0,0,0,0,0.455992732,1.136373725,-1.824251299,6.900471461,-0.474021015,-1.008902599,5.450267458,-2.022968359
1.13,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,Buy Signa_StartSouod,No_newSignal,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Neutral,OB_Ehtiait_Nozool,60.05880995,64.71972524,63.85115004,73.43045731,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Souod,Neutral,Sell Signal,Neutral,Sell Signal,1.138416667,0,1.12639,0,1.13991,0,1.14125,0,1,2,1,4,7,2,1,4,0,0,0,0,0.657970171,1.319258871,1.319258871,6.900471461,-0.474021015,-1.008902599,-1.824251299,-2.022968359
-0.17,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,Buy Signa_StartSouod,No_newSignal,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Neutral,OB_Ehtiait_Nozool,59.52177903,64.6520908,63.98151407,73.48411066,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Souod,Buy Signa,Sell Signal,Neutral,Sell Signal,0,0,1.12639,0,0,0,1.14125,0,8,4,1,4,15,4,1,4,0,0,0,0,0.657970171,1.319258871,1.319258871,6.900471461,-0.474021015,-1.008902599,-1.824251299,-2.022968359
-3.65,Ravand Nozooli,Ravand Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isNozooli,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Neutral,OB_Ehtiait_Nozool,33.13660086,49.20386593,58.70418805,70.74713035,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Souod,OS_Ehtiait_Souod,Neutral,Neutral,Sell Signal,1.136308,1.1270425,0,0,1.138416667,1.14125,0,0,6,6,2,4,23,6,2,4,-0.41796276,0,0,0,0.657970171,1.319258871,1.319258871,6.900471461,-0.474021015,-1.008902599,-1.824251299,-2.022968359
1.13,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isNeutral,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Neutral,OB_Ehtiait_Nozool,48.82883152,54.24145311,60.27959436,71.81543357,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Souod,Buy Signa,Neutral,Neutral,Sell Signal,0,0,0,0,0,0,0,0,2,2,2,4,6,8,2,4,0,0,0,0,-0.502957284,1.319258871,1.319258871,6.900471461,0.657970171,-1.008902599,-1.824251299,-2.022968359
-1.95,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isNeutral,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Neutral,OB_Ehtiait_Nozool,38.3935473,47.86178739,58.2499777,70.51908272,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Souod,Sell Signal,Sell Signal,Neutral,Sell Signal,1.136,0,0,0,1.138375714,0,0,0,1,4,3,4,14,10,3,4,0,0,0,0,-0.502957284,1.319258871,1.319258871,6.900471461,0.657970171,-1.008902599,-1.824251299,-2.022968359
-0.46,Ravand_Transient Soodi To Nozooli,Ravand_Transient Nozooli To Soodi,Ravand Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isNozooli,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Neutral,OB_Ehtiait_Nozool,44.12860824,47.40287122,57.8572955,70.33016307,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Souod,Neutral,Neutral,Neutral,Sell Signal,1.1341225,1.1343,1.12639,0,1.13706,1.14732,1.14125,0,1,1,3,4,4,1,3,4,0,0,0,0,-0.60898138,-0.60898138,1.319258871,6.900471461,0.657970171,1.319258871,-1.824251299,-2.022968359
1.29,Ravand_Transient Soodi To Nozooli,Ravand_Transient Soodi To Nozooli,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isNeutral,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Neutral,OB_Ehtiait_Nozool,56.22881324,54.28335329,59.98120592,71.7604681,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Souod,Neutral,Neutral,Buy Signa,Sell Signal,1.136308,1.1270425,0,0,1.13881,1.13881,0,0,1,1,1,4,1,3,4,4,0,0,0,0,0.397602045,-0.60898138,1.319258871,6.900471461,-0.60898138,1.319258871,-1.824251299,-2.022968359
-1.86,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Sell Signal_StartNozool,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isNeutral,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Neutral,OB_Ehtiait_Nozool,42.25288445,47.36976908,57.22597898,70.43583318,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Souod,Neutral,Neutral,Neutral,Sell Signal,1.13571,0,1.1343,0,1.13847,0,1.144285,0,1,3,1,4,1,5,4,4,0,0,0,0,-0.272213978,-0.60898138,1.319258871,6.900471461,0.397602045,1.319258871,-1.824251299,-2.022968359
-0.06,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isNozooli,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Neutral,OB_Ehtiait_Nozool,44.21345397,45.91590115,56.64842788,70.14975007,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Souod,Neutral,Buy Signa,Neutral,Sell Signal,0,1.13348,1.13348,0,0,1.14732,1.144285,0,3,1,1,4,3,1,5,4,0,0,0,0,-0.46803242,-0.680832421,1.319258871,6.900471461,0.397602045,1.319258871,-1.824251299,-2.022968359
-1.84,Ravand_Transient Nozooli To Soodi,Ravand_Transient_Ravand_Mobham,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Sell Signal_StartNozool,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isNozooli,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Neutral,Exit_OB_Signal_Nozool,41.54538966,43.25679429,55.51417143,69.61402227,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Souod,Neutral,Sell Signal,Neutral,Sell Signal,1.136005,0,1.13348,0,1.1384775,0,1.144285,0,1,1,1,4,3,3,5,4,0,0,0,0,0.445530578,-0.680832421,1.319258871,6.900471461,-0.46803242,1.319258871,-1.824251299,-2.022968359
0.04,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isNozooli,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Neutral,Exit_OB_Signal_Nozool,44.62544561,45.34629779,55.88918253,69.80653302,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Souod,Buy Signa,Buy Signa,Neutral,Sell Signal,0,0,0,0,0,0,0,0,9,3,2,4,11,5,6,4,0,0,0,0,0.445530578,-0.680832421,1.319258871,6.900471461,-0.46803242,1.319258871,-1.824251299,-2.022968359
1.96,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Buy Signa_StartSouod,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isNozooli,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Neutral,OB_Ehtiait_Nozool,57.10120918,53.42965823,58.32997553,71.28502099,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Souod,OB_Ehtiait_Nozool,Neutral,Buy Signa,Sell Signal,1.1332225,0,0,0,1.13748,0,0,0,1,5,2,4,19,7,6,4,0,0,0,0,0.445530578,-0.680832421,1.319258871,6.900471461,-0.46803242,1.319258871,-1.824251299,-2.022968359
-0.96,Ravand_Transient_Ravand_Mobham,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Sell Signal_StartNozool,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isNozooli,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Neutral,OB_Ehtiait_Nozool,50.54592036,50.4997011,57.54506626,70.73113421,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Souod,Buy Signa,Sell Signal,Buy Signa,Buy Signa,0,0,0,0,0,0,0,0,1,7,3,5,27,9,7,5,0,0,0,0,0.445530578,-0.680832421,1.319258871,6.900471461,-0.46803242,1.319258871,-1.824251299,-2.022968359
